Week,Town,Year,Month,Case_Count,AvgTemp,TempRange,AvgHumidity,SunshineHours,RainfallHours,Rainfall,BI,CI,HI,LI,AI,PI,Con100HH,RT,RT_level,LSTM,SARIMAX,Xgboost
2020/9/14,永康區,2020,9,0,30.17142857,6.785714286,71.28571429,59.2,1.4,17.5,3.428571429,11.41465714,2.628571429,34,0,0,3.428571429,0.01,1,1,1,1
2020/9/21,永康區,2020,9,0,28.64285714,7.8,68,51.8,0,0,3.616238095,12.6487381,2.917809524,41.97383333,0,0,3.616190476,0.01,1,1,1,1
2020/9/28,永康區,2020,9,0,28.14285714,7.014285714,69,67.9,0,0,1.6,7.296466667,1.2,24.53333333,0,0,1.6,0.01,1,1,1,1
2020/10/5,永康區,2020,10,0,27.17142857,8.357142857,65.85714286,52.3,0,0,1.96665,7.76035,1.79995,15.7333,0,0,1.9665,0.01,1,1,1,1
2020/10/12,永康區,2020,10,0,27.52857143,7.071428571,73.85714286,54.4,0,0,1.948692308,6.123423077,1.564076923,24.48715385,0,0,1.948461538,0.01,1,1,1,1
2020/10/19,永康區,2020,10,0,25.27142857,7.614285714,72.57142857,34.8,2.2,1,0.833305556,4.423472222,0.77775,5.537,0,0,0.833055556,0.01,1,1,1,1
2020/10/26,永康區,2020,10,0,26.08571429,7.971428571,69,56,0,0,1.125,7.633625,1.0625,7.625,0,0,1.125,0.01,1,1,1,1
2020/11/2,永康區,2020,11,0,24.22857143,6.742857143,74.71428571,41.1,12.7,50.5,0.71262069,3.545172414,0.71262069,4.436758621,0,0,0.712413793,0.01,1,1,1,1
2020/11/9,永康區,2020,11,0,22.68571429,5.942857143,78.28571429,15.7,4.4,1.5,1.4375,4.20425,1.0625,10.625,0,0,1.4375,0.01,1,1,1,1
2020/11/16,永康區,2020,11,0,26.11428571,6.828571429,77.42857143,51.7,0,0,1.352941176,6.617705882,1.176470588,15,0,0,1.352941176,0.01,1,1,1,1
2020/11/23,永康區,2020,11,0,24.17142857,7.085714286,75.42857143,51.3,0,0,1.273323529,5.322058824,1.096852941,10.43941176,0,0.176470588,1.273235294,0.01,1,1,1,1
2020/11/30,永康區,2020,11,0,21.05714286,7.314285714,71.57142857,29.3,0,0,2,8.74934375,1.8125,18.1458125,0,0,2,0.01,1,1,1,1
2020/12/7,永康區,2020,12,0,21.8,6.814285714,80.85714286,29.7,2,2.5,1.25328,7.64744,1.25328,16.2666,0,0,1.2528,0.01,1,1,1,1
2020/12/14,永康區,2020,12,0,19.42857143,7.342857143,76,45.3,0,0,1.571428571,5.690357143,1.428571429,15,0,0,1.571428571,0.01,1,1,1,1
2020/12/21,永康區,2020,12,0,19.75714286,6.714285714,79.14285714,33,12.3,3.5,1.444416667,4.963291667,1.194416667,29.44441667,0,0,1.444166667,0.01,1,1,1,1
2020/12/28,永康區,2020,12,0,16.81428571,7.857142857,69.71428571,45.6,0,0,0.428571429,1.5955,0.428571429,7.142857143,0,0,0.428571429,0.01,1,1,1,1
2021/1/4,永康區,2021,1,0,15.01428571,6.771428571,71.28571429,26.8,1.7,0,1,3.71884375,1,11.75,0,0,1,0.01,1,1,1,1
2021/1/11,永康區,2021,1,0,15.4,9.142857143,65.85714286,48.6,0.5,0,0.3125,1.50040625,0.3125,5,0,0,0.3125,0.01,1,1,1,1
2021/1/18,永康區,2021,1,0,18.21428571,8.2,81.42857143,40.1,2.9,2.5,0.322580645,1.861032258,0.129032258,4.193548387,0,0,0.322580645,0.01,1,1,1,1
2021/1/25,永康區,2021,1,0,17.82857143,8.757142857,75.42857143,57.5,0,0,0.798633333,4.2693,0.731966667,8.653566667,0,0,0.798333333,0.01,1,1,1,1
2021/2/1,永康區,2021,2,0,19.4,9.157142857,71.14285714,68.4,0,0,0.529411765,3.077617647,0.529411765,4,0,0,0.529411765,0.01,1,1,1,1
2021/2/8,永康區,2021,2,0,19.24285714,7.571428571,83.85714286,34.4,5.1,13.5,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/2/15,永康區,2021,2,0,18.81428571,8.371428571,65.28571429,63.3,0,0,0.518518519,2.663518519,0.444444444,6.37037037,0,0,0.518518519,0.01,1,1,1,1
2021/2/22,永康區,2021,2,0,21.41428571,8.414285714,74,58.2,0.1,0,0.666642857,4.544535714,0.666642857,9.190428571,0,0,0.666428571,0.01,1,1,1,1
2021/3/1,永康區,2021,3,0,21.7,9.4,74.42857143,45.4,0.3,0,0.413375,2.361083333,0.413375,5.117625,0,0,0.413333333,0.01,1,1,1,1
2021/3/8,永康區,2021,3,0,21.2,9.385714286,76.42857143,66.6,0,0,0.96969697,4.751030303,0.909090909,10.36363636,0,0,0.96969697,0.01,1,1,1,1
2021/3/15,永康區,2021,3,0,23.78571429,8.742857143,70.42857143,68.2,0,0,0.719676471,3.634970588,0.719676471,12.06770588,0,0,0.719411765,0.01,1,1,1,1
2021/3/22,永康區,2021,3,0,21.1,7.214285714,72,41.9,3.5,5,0.4,1.839285714,0.4,4.742857143,0,0,0.4,0.01,1,1,1,1
2021/3/29,永康區,2021,3,0,26.37142857,6.228571429,76.85714286,61.8,0,0,0.777777778,2.138166667,0.666666667,8.222222222,0,0,0.777777778,0.01,1,1,1,1
2021/4/5,永康區,2021,4,0,22.58571429,8.728571429,67.71428571,46,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2021/4/12,永康區,2021,4,0,24.94285714,7.885714286,72,70.5,0,0,0.129032258,0.537612903,0.064516129,1.419354839,0,0,0.129032258,0.01,1,1,1,1
2021/4/19,永康區,2021,4,0,25.44285714,6.142857143,74,52.8,2.8,0.5,0.22915625,0.974375,0.22915625,3.8333125,0,0,0.2290625,0.01,1,1,1,1
2021/4/26,永康區,2021,4,0,24.84285714,5.414285714,76.28571429,31,8.7,19.5,0.303030303,0.751242424,0.242424242,4.848484848,0,0,0.303030303,0.01,1,1,1,1
2021/5/3,永康區,2021,5,0,27.52857143,6.671428571,73.85714286,59.9,2.5,0,0.380928571,1.479678571,0.3095,4.428571429,0,0,0.380714286,0.01,1,1,1,1
2021/5/10,永康區,2021,5,0,29.21428571,5.828571429,73,79.7,0,0,0.516129032,2.773064516,0.516129032,3.225806452,0,0,0.516129032,0.01,1,1,1,1
2021/5/17,永康區,2021,5,0,30.11428571,4.871428571,73.85714286,71.9,0,0,0.819028571,3.664314286,0.819028571,11.5238,0,0,0.818857143,0.01,1,1,1,1
2021/5/24,永康區,2021,5,0,29.87142857,4.985714286,74.57142857,60,6.2,54,0.357142857,3.031771429,0.321428571,2.321428571,0,0,0.357142857,0.01,1,1,1,1
2021/5/31,永康區,2021,5,0,28.47142857,5,81.71428571,38.4,36.1,303.5,0.461285714,2.428857143,0.416642857,4.389857143,0,0,0.461071429,0.01,1,1,1,1
2021/6/7,永康區,2021,6,0,29.12857143,6.257142857,75.14285714,59.2,3,22,1.015625,3.969625,0.9765625,7.65625,0,0,1.015625,0.01,1,1,1,1
2021/6/14,永康區,2021,6,0,29.27142857,4.814285714,80.14285714,34.8,8.5,69.5,1.647681818,5.181227273,1.477227273,13.69313636,0,0,1.647272727,0.01,1,1,1,1
2021/6/21,永康區,2021,6,0,26.75714286,5.4,87.42857143,10.6,44.9,217,1.464285714,4.162342857,1.392857143,21.14285714,0,0,1.464285714,0.01,1,1,1,1
2021/6/28,永康區,2021,6,0,28.55714286,5.328571429,81.85714286,51.6,15.3,209,2.6171875,9.08221875,2.0703125,32.3046875,0,0,2.6171875,0.01,1,1,1,1
2021/7/5,永康區,2021,7,0,29.9,5.214285714,76.42857143,52,3,10,2.963828571,10.17711429,1.428114286,178.2367714,0,0,2.963714286,0.01,1,1,1,1
2021/7/12,永康區,2021,7,0,29.14285714,6.828571429,74.71428571,54.6,5.8,24.5,1.067073171,6.386195122,1.036585366,10.6097561,0,0,1.067073171,0.01,1,1,1,1
2021/7/19,永康區,2021,7,0,28.97142857,5.457142857,81,32.5,10.9,55,1.624966667,6.465866667,1.513866667,18.49996667,0,0,1.624666667,0.01,1,1,1,1
2021/7/26,永康區,2021,7,0,27.77142857,4.771428571,88.71428571,21.6,54.3,548,1.008064516,4.17916129,0.766129032,10.08064516,0,0,1.008064516,0.01,1,1,1,1
2021/8/2,永康區,2021,8,0,26.98571429,3.442857143,92.85714286,3.3,53.4,369,1.02671875,3.8726875,0.98765625,8.7651875,0,0,1.02625,0.01,1,1,1,1
2021/8/9,永康區,2021,8,0,27.71428571,5.457142857,85.42857143,35.7,22,137,1.796354839,7.113935484,1.346258065,17.85132258,0,0,1.796129032,0.01,1,1,1,1
2021/8/16,永康區,2021,8,0,29.41428571,5.428571429,75.14285714,60.4,0,0,1.489878788,11.67345455,1.338363636,13.06818182,0,0,1.48969697,0.01,1,1,1,1
2021/8/23,永康區,2021,8,0,29.57142857,6.685714286,73.28571429,68,2.2,23.5,0.747103448,4.766724138,0.747103448,6.839068966,0,0,0.746896552,0.01,1,1,1,1
2021/8/30,永康區,2021,8,0,28.81428571,5.842857143,77.85714286,37.7,12.1,54,0.678571429,6.510114286,0.678571429,3.714285714,0,0,0.678571429,0.01,1,1,1,1
2021/9/6,永康區,2021,9,0,29.74285714,5.185714286,76.57142857,45,3.3,2,0.759244444,5.206244444,0.731466667,5.009244444,0,0,0.759111111,0.01,1,1,1,1
2021/9/13,永康區,2021,9,0,29.37142857,5.842857143,77.57142857,58.3,6.8,60,0.673076923,4.457961538,0.673076923,5.769230769,0,0,0.673076923,0.01,1,1,1,1
2021/9/20,永康區,2021,9,0,29.74285714,6.071428571,71.14285714,56.9,1,0.5,0.367647059,3.143176471,0.367647059,1.838235294,0,0,0.367647059,0.01,1,1,1,1
2021/9/27,永康區,2021,9,0,29.81428571,5.6,71.85714286,58.2,0.1,0,0.607142857,5.9216,0.607142857,3.964285714,0,0,0.607142857,0.01,1,1,1,1
2021/10/4,永康區,2021,10,0,29.72857143,5.728571429,71.85714286,50.9,0,0,0.568181818,4.355757576,0.568181818,4.356060606,0,0,0.568181818,0.01,1,1,1,1
2021/10/11,永康區,2021,10,0,27.42857143,4.742857143,79.71428571,25.1,26.3,24,0.677083333,2.939125,0.625,10.41666667,0,0,0.677083333,0.01,1,1,1,1
2021/10/18,永康區,2021,10,0,25.61428571,7.728571429,70.42857143,56.4,0,0,0.49475,6.216,0.416625,3.9061875,0,0,0.494375,0.01,1,1,1,1
2021/10/25,永康區,2021,10,0,25.45714286,7.842857143,70,59.9,0,0,0.340909091,2.414181818,0.303030303,2.916666667,0,0,0.340909091,0.01,1,1,1,1
2021/11/1,永康區,2021,11,0,26.15714286,7.285714286,73.71428571,61,0,0,0.352538462,2.366384615,0.352538462,8.974346154,0,0,0.352307692,0.01,1,1,1,1
2021/11/8,永康區,2021,11,0,21.54285714,8.5,62.71428571,45.9,1.8,1,0.375,3.5085,0.375,2.333333333,0,0,0.375,0.01,1,1,1,1
2021/11/15,永康區,2021,11,0,23.97142857,7.242857143,76.42857143,60.5,0,0,0.446428571,2.721821429,0.446428571,3.571428571,0,0,0.446428571,0.01,1,1,1,1
2021/11/22,永康區,2021,11,0,21.11428571,6.685714286,75.57142857,26.9,10.5,5,0.447518519,3.943296296,0.447518519,2.746888889,0,0,0.447407407,0.01,1,1,1,1
2021/11/29,永康區,2021,11,0,19.64285714,8.4,66.14285714,49.3,2.1,0.5,0.339481481,3.013259259,0.339481481,4.012296296,0,0,0.339259259,0.01,1,1,1,1
2021/12/6,永康區,2021,12,0,20.88571429,8.385714286,75.85714286,68.2,0,0,0.3611,3.732966667,0.3611,2.8472,0,0,0.361,0.01,1,1,1,1
2021/12/13,永康區,2021,12,0,20.08571429,7.957142857,73.28571429,46.2,0,0,0.193428571,1.746678571,0.163678571,0.96725,0,0,0.193214286,0.01,1,1,1,1
2021/12/20,永康區,2021,12,0,19.18571429,5.5,83.14285714,15.5,12.4,11.5,0.086791667,1.909708333,0.086791667,0.434,0,0,0.086666667,0.01,1,1,1,1
2021/12/27,永康區,2021,12,0,17.64285714,8.128571429,75.85714286,48.1,3.4,0,1.0390625,1.70246875,0.6640625,11.640625,0,0,1.0390625,0.01,1,1,1,1
2022/1/3,永康區,2022,1,0,19,7.985714286,76.42857143,43.8,0.7,0,0.219681818,0.329181818,0.219681818,2.007545455,0,0,0.219545455,0.01,1,1,1,1
2022/1/10,永康區,2022,1,0,17.24285714,8.514285714,71.28571429,53.7,0,0,0.144913043,3.623130435,0.144913043,0.615913043,0,0,0.144782609,0.01,1,1,1,1
2022/1/17,永康區,2022,1,0,18.94285714,6.557142857,85.14285714,23.4,14.6,18.5,0.253565217,2.109173913,0.253565217,1.992695652,0,0,0.253043478,0.01,1,1,1,1
2022/1/24,永康區,2022,1,0,19.08571429,6.157142857,87.14285714,26.6,17.5,22,0.199217391,1.708826087,0.199217391,1.449217391,0,0,0.198695652,0.01,1,1,1,1
2022/1/31,永康區,2022,1,0,17.35714286,7.628571429,78.57142857,43.8,0.3,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/2/7,永康區,2022,2,0,18.54285714,7.871428571,83.28571429,37.8,5.7,3.5,0.144230769,2.884615385,0.144230769,1.586538462,0,0,0.144230769,0.01,1,1,1,1
2022/2/14,永康區,2022,2,0,16.4,6.385714286,87.14285714,15.9,36.7,30,0.208333333,2.677,0.208333333,1.875,0,0,0.208333333,0.01,1,1,1,1
2022/2/21,永康區,2022,2,0,16.27142857,6.785714286,87.71428571,30.1,28.6,17.5,0.19926087,1.103391304,0.19926087,4.166652174,0,0,0.199130435,0.01,1,1,1,1
2022/2/28,永康區,2022,2,0,22.94285714,9.257142857,73.42857143,69.7,0,0,0.625,5.98815,0.625,5.5625,0,0,0.625,0.01,1,1,1,1
2022/3/7,永康區,2022,3,0,20.81428571,8.828571429,65,63.4,3.7,1.5,0.462962963,3.375074074,0.416666667,5.555555556,0,0,0.462962963,0.01,1,1,1,1
2022/3/14,永康區,2022,3,0,24.77142857,6.985714286,73.28571429,45,1.1,0,0.509259259,3.850592593,0.185185185,5.555555556,0,0,0.509259259,0.01,1,1,1,1
2022/3/21,永康區,2022,3,0,23.64285714,7.842857143,84.14285714,23.8,29.9,25,0.37037037,2.246,0.324074074,4.166666667,0,0,0.37037037,0.01,1,1,1,1
2022/3/28,永康區,2022,3,0,19.97142857,6.185714286,84,15.2,27.9,3,0.37037037,4.082703704,0.37037037,6.25,0,0,0.37037037,0.01,1,1,1,1
2022/4/4,永康區,2022,4,0,23.3,8.842857143,72.28571429,64.7,0,0,0.288461538,5.384615385,0.288461538,3.365384615,0,0,0.288461538,0.01,1,1,1,1
2022/4/11,永康區,2022,4,0,25.15714286,7.485714286,67.71428571,58.4,1.2,0,0.375,3.051633333,0.166666667,6.666666667,0,0,0.375,0.01,1,1,1,1
2022/4/18,永康區,2022,4,0,25.31428571,6.828571429,75.42857143,49.3,1.9,3.5,0.368576923,3.613769231,0.3205,6.650615385,0,0,0.368461538,0.01,1,1,1,1
2022/4/25,永康區,2022,4,0,27.52857143,6.1,76.57142857,59.8,2.8,0,0.267857143,2.011571429,0.267857143,3.794642857,0,0,0.267857143,0.01,1,1,1,1
2022/5/2,永康區,2022,5,0,24.04285714,6.557142857,84.14285714,28.9,30.3,21.5,0.253608696,1.534217391,0.253608696,3.442,0,0,0.253478261,0.01,1,1,1,1
2022/5/9,永康區,2022,5,0,26.21428571,5.471428571,81.28571429,11.8,26.4,71.5,0.172413793,1.551689655,0.129310345,3.017241379,0,0,0.172413793,0.01,1,1,1,1
2022/5/16,永康區,2022,5,0,24.6,6.714285714,83,38.1,17.2,14,0,0,0,0,0,0,0,0.01,1,1,1,1
2022/5/23,永康區,2022,5,0,27.65714286,5.557142857,83.71428571,32.6,15.1,116,0.344827586,3.196103448,0.344827586,3.232758621,0,0,0.344827586,0.01,1,1,1,1
2022/5/30,永康區,2022,5,0,29.15714286,5.328571429,77.28571429,63.8,2.6,21,0.480769231,5.325038462,0.432692308,6.490384615,0,0,0.480769231,0.01,1,1,1,1
2022/6/6,永康區,2022,6,0,27.88571429,5.942857143,81.28571429,22.5,16.2,121.5,1.346153846,5.338,0.961538462,16.82692308,0,0,1.346153846,0.01,1,1,1,1
2022/6/13,永康區,2022,6,0,29.65714286,5.242857143,72.85714286,62.3,0.4,0,1.40625,10.81358333,1.197916667,20.65970833,0,0,1.40625,0.01,1,1,1,1
2022/6/20,永康區,2022,6,0,30.22857143,5.8,70.71428571,67.7,0.4,6,0.694444444,8.192111111,0.694444444,6.527777778,0,0,0.694444444,0.01,1,1,1,1
2022/6/27,永康區,2022,6,0,28.92857143,6.514285714,77.85714286,32.8,18.2,77.5,0.601851852,4.41562963,0.601851852,10.27777778,0,0,0.601851852,0.01,1,1,1,1
2022/7/4,永康區,2022,7,0,29.35714286,5.857142857,76.57142857,51.4,9,35.5,1.25,3.770551724,0.646551724,19.61206897,0,0,1.25,0.01,1,1,1,1
2022/7/11,永康區,2022,7,0,29.75714286,5.185714286,74.85714286,39.5,5.9,26,0.416666667,4.354185185,0.416666667,5.092592593,0,0,0.416666667,0.01,1,1,1,1
2022/7/18,永康區,2022,7,0,30.52857143,4.871428571,75.14285714,69.7,0,0,0.9375,7.378571429,0.803571429,9.821428571,0,0,0.9375,0.01,1,1,1,1
2022/7/25,永康區,2022,7,0,30.54285714,5.3,72.42857143,56.1,2.8,31.5,0.333333333,5.499933333,0.333333333,3.333333333,0,0,0.333333333,0.01,1,1,1,1
2022/8/1,永康區,2022,8,0,28.95714286,6.242857143,77.28571429,31.8,9.5,131,0.528846154,3.268653846,0.432692308,7.211538462,0,0,0.528846154,0.01,1,1,1,1
2022/8/8,永康區,2022,8,0,29.18571429,7.257142857,75.42857143,50.2,10.1,46,0.833333333,4.682142857,0.535714286,15.35714286,0,0,0.833333333,0.01,1,1,1,1
2022/8/15,永康區,2022,8,0,28.9,6.757142857,78,49.4,12.5,114,0.64516129,3.726290323,0.483870968,8.669354839,0,0,0.64516129,0.01,1,1,1,1
2022/8/22,永康區,2022,8,0,30.44285714,5.457142857,72.57142857,58.8,5,6.5,0.8984375,10.41084375,0.6640625,14.4140625,0,0,0.8984375,0.01,1,1,1,1
2022/8/29,永康區,2022,8,0,28.91428571,5.328571429,77,35.1,18.2,10,0.892857143,5.272809524,0.714285714,10.41666667,0,0,0.892857143,0.01,1,1,1,1
2022/9/5,永康區,2022,9,0,28.84285714,5.7,75.57142857,31.3,2.8,8.5,1.171571429,5.512714286,0.939285714,13.40733333,0,0,1.171428571,0.01,1,1,1,1
2022/9/12,永康區,2022,9,0,28.81428571,6.228571429,71,54.8,0.8,0,0.833333333,8.1467,0.708333333,13.45833333,0,0,0.833333333,0.01,1,1,1,1
2022/9/19,永康區,2022,9,0,28.08571429,6.8,70.71428571,48.8,0.9,6.5,0.6058125,6.3941875,0.5276875,7.32603125,0,0,0.605625,0.01,1,1,1,1
2022/9/26,永康區,2022,9,0,29.54285714,5.885714286,72.57142857,64.9,0.9,0.5,0.714285714,10.09092857,0.714285714,10.26785714,0,0,0.714285714,0.01,1,1,1,1
2022/10/3,永康區,2022,10,0,29.05714286,5.585714286,72.14285714,51.8,0.7,0,0.462962963,4.021148148,0.185185185,13.42592593,0,0,0.462962963,0.01,1,1,1,1
2022/10/10,永康區,2022,10,0,25.71428571,8.071428571,70.28571429,47.1,2.7,0.5,0.625,7.548444444,0.625,7.986111111,0,0,0.625,0.01,1,1,1,1
2022/10/17,永康區,2022,10,0,25.27142857,7.657142857,72.85714286,33,2.7,0,0.3125,3.72434375,0.234375,4.4921875,0,0,0.3125,0.01,1,1,1,1
2022/10/24,永康區,2022,10,0,25.22857143,6.8,69.71428571,45.8,1.4,0,0.357142857,7.10147619,0.297619048,5.357142857,0,0,0.357142857,0.01,1,1,1,1
2022/10/31,永康區,2022,10,0,24.14285714,7.028571429,79.42857143,27.4,14.3,4,0.25,3.8,0.2,3,0,0,0.25,0.01,1,1,1,1
2022/11/7,永康區,2022,11,0,25.21428571,7.1,82.85714286,52.3,0,0,0.234375,2.59878125,0.234375,1.5625,0,0,0.234375,0.01,1,1,1,1
2022/11/14,永康區,2022,11,0,25.08571429,7.471428571,82.57142857,54,0,0,0.31664,4.1794,0.31664,5.66664,0,0,0.3164,0.01,1,1,1,1
2022/11/21,永康區,2022,11,0,25.21428571,5.971428571,80.57142857,28.6,1.4,0,0.476190476,7.976190476,0.476190476,7.142857143,0,0,0.476190476,0.01,1,1,1,1
2022/11/28,永康區,2022,11,0,23.98571429,7.571428571,78,57.3,0,0,0.493814815,6.396851852,0.493814815,6.327148148,0,0,0.493703704,0.01,1,1,1,1
2022/12/5,永康區,2022,12,0,20.92857143,8.128571429,74.28571429,60.1,0,0,0.186071429,1.388857143,0.186071429,1.860964286,0,0,0.186071429,0.01,1,1,1,1
2022/12/12,永康區,2022,12,0,17.85714286,6.6,73.14285714,23.9,11.1,7,0.238095238,3.333285714,0.238095238,2.678571429,0,0,0.238095238,0.01,1,1,1,1
2022/12/19,永康區,2022,12,0,16.01428571,9.114285714,57.14285714,62.8,0,0,0.638875,5.284666667,0.638875,7.638875,0,0,0.63875,0.01,1,1,1,1
2022/12/26,永康區,2022,12,0,17.62857143,7.828571429,76,34.9,1.6,0,0.666631579,5.799526316,0.666631579,8.421052632,0,0,0.666315789,0.01,1,1,1,1
2023/1/2,永康區,2023,1,0,18.95714286,6.528571429,82,34.6,7.1,0.5,1.04,6.52176,0.88,14,0,0,1.04,0.01,1,1,1,1
2023/1/9,永康區,2023,1,0,21.21428571,7.528571429,82.85714286,40,1.3,0,0.774193548,5.174709677,0.774193548,13.61290323,0,0,0.774193548,0.01,1,1,1,1
2023/1/16,永康區,2023,1,0,17.34285714,8.342857143,75.71428571,53,0.2,0,0.19047619,2.777761905,0.19047619,2.857142857,0,0,0.19047619,0.01,1,1,1,1
2023/1/23,永康區,2023,1,0,15,8.785714286,63.42857143,61.4,0,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/1/30,永康區,2023,1,0,18.47142857,9.885714286,70.85714286,48,0,0,0.16,1.619,0.16,1.6,0,0,0.16,0.01,1,1,1,1
2023/2/6,永康區,2023,2,0,21.35714286,9.357142857,80.42857143,51.6,0.3,0,0.1875,2.5390625,0.1875,1.5625,0,0,0.1875,0.01,1,1,1,1
2023/2/13,永康區,2023,2,0,18.47142857,9.357142857,74.28571429,50.8,0.7,0,0.181818182,0.826393939,0.181818182,1.212121212,0,0,0.181818182,0.01,1,1,1,1
2023/2/20,永康區,2023,2,0,16.97142857,7.742857143,71.85714286,45.2,0,0,0.545454545,4.229727273,0.545454545,3.181818182,0,0,0.545454545,0.01,1,1,1,1
2023/2/27,永康區,2023,2,0,17.87142857,9.857142857,70.14285714,73.3,0,0,0.533333333,3.544866667,0.533333333,5.333333333,0,0,0.533333333,0.01,1,1,1,1
2023/3/6,永康區,2023,3,0,21.4,7.857142857,59.14285714,72.8,0,0,0.320962963,2.895592593,0.320962963,1.851851852,0,0,0.320740741,0.01,1,1,1,1
2023/3/13,永康區,2023,3,0,21.52857143,8.328571429,70.85714286,60.4,0,0,0.222208333,5.282708333,0.222208333,1,0,0,0.222083333,0.01,1,1,1,1
2023/3/20,永康區,2023,3,0,24.2,7.257142857,76.28571429,57.6,2.3,0,0.590457143,4.118142857,0.438085714,6.952371429,0,0,0.590285714,0.01,1,1,1,1
2023/3/27,永康區,2023,3,0,21.85714286,8.171428571,79,41.5,3,0.5,0.579695652,3.208086957,0.49273913,5.826086957,0,0,0.579565217,0.01,1,1,1,1
2023/4/3,永康區,2023,4,0,24.11428571,6.485714286,71.14285714,51.4,0.2,0,0,0,0,0,0,0,0,0.01,1,1,1,1
2023/4/10,永康區,2023,4,0,25.27142857,7.014285714,71.57142857,63.1,0,0,0.484848485,3.169969697,0.484848485,3.939393939,0,0,0.484848485,0.01,1,1,1,1
2023/4/17,永康區,2023,4,0,26.81428571,6.742857143,74.14285714,43.9,2.1,0.5,0.64516129,3.258806452,0.64516129,3.741935484,0,0,0.64516129,0.01,1,1,1,1
2023/4/24,永康區,2023,4,0,25.72857143,8.028571429,71.14285714,53.2,0,0,0.75,4.197041667,0.666666667,4.583333333,0,0,0.75,0.01,1,1,1,1
2023/5/1,永康區,2023,5,0,27.54285714,7.257142857,71.42857143,66.8,3.8,14.5,0.48,5.30472,0.4,2.8,0,0,0.48,0.01,1,1,1,1
2023/5/8,永康區,2023,5,1,25.15714286,5.728571429,71.85714286,25.8,3.3,1.5,0.352941176,1.906176471,0.352941176,2.941176471,0,0,0.352941176,0.152857143,1,1,1,1
2023/5/15,永康區,2023,5,0,27.55714286,5.171428571,79,37.4,8.1,7.5,0.357142857,2.857964286,0.357142857,3.214285714,0,0,0.357142857,0.86470046,1,1,1,1
2023/5/22,永康區,2023,5,0,28.4,5.757142857,74.57142857,41.3,1.2,4,0.344827586,1.764482759,0.344827586,2.75862069,0,0,0.344827586,0.0078512,1,1,1,1
2023/5/29,永康區,2023,5,0,29.27142857,5.814285714,75,48.4,3.1,10,0.692307692,3.802923077,0.615384615,6.769230769,0,0,0.692307692,0.006503742,1,1,1,1
2023/6/5,永康區,2023,6,1,29.45714286,5.3,76.14285714,57,3.8,34.5,1.125,6.2686875,1.125,7.6875,0,0,1.125,0.008784238,1,1,1,1
2023/6/12,永康區,2023,6,1,28.31428571,5.571428571,83.57142857,19.5,20.6,110.5,1.684210526,6.069947368,1.473684211,14,0,0,1.684210526,0.295275296,1,1,1,1
2023/6/19,永康區,2023,6,3,30.11428571,5.342857143,73.42857143,71.9,0.8,2,0.571428571,2.597285714,0.571428571,2.857142857,0,0,0.571428571,1.128276787,2,1,1,1
2023/6/26,永康區,2023,6,2,29.87142857,6.614285714,74,46.7,4.3,26.5,1,3.33325,1,10,0,0,1,1.841322104,2,1,1,1
2023/7/3,永康區,2023,7,28,30.62857143,5.257142857,71.85714286,75.9,0,0,1.9773,9.9047,1.3773,13.8867,0,1.8,1.977,1.234664682,2,1,1,1
2023/7/10,永康區,2023,7,27,30.37142857,6.3,73,51,4.2,42,0,0,0,0,0,0,0,5.584712949,3,1,1,1
2023/7/17,永康區,2023,7,84,29.82857143,7.185714286,75,45.1,12.1,48,0,0,0,0,0,0,0,4.485906157,3,1,1,1
2023/7/24,永康區,2023,7,72,28.34285714,5.471428571,82.71428571,28.7,46.8,171,0,0,0,0,0,0,0,3.835675051,3,1,1,1
2023/7/31,永康區,2023,7,105,29.71428571,4.271428571,81.28571429,27,1,0.5,0,0,0,0,0,0,0,2.336796291,3,1,1,1
2023/8/7,永康區,2023,8,100,28.41428571,5.7,85,24.8,30.3,294.5,0,0,0,0,0,0,0,1.411962757,2,1,1,1
2023/8/14,永康區,2023,8,126,28.01428571,4.671428571,84.71428571,22.1,10.3,82,2.190428571,6.298571429,0.761857143,20.95228571,0,0,2.19,1.370757152,2,1,1,1
2023/8/21,永康區,2023,8,140,29.74285714,6.042857143,74.28571429,61,0.4,0,0.4,1.5384,0.4,4,0,0,0.4,1.233360567,2,1,1,1
2023/8/28,永康區,2023,8,215,29.01428571,5.642857143,80.57142857,29.1,20.7,61.5,3.75,23.88858333,2.75,59.58333333,0,0,3.75,1.310424544,2,1,1,1
2023/9/4,永康區,2023,9,322,26.85714286,5.057142857,88.85714286,13.5,49.2,364.5,0,0,0,0,0,0,0,1.527865243,2,1,1,1
2023/9/11,永康區,2023,9,247,28.75714286,5.714285714,74.42857143,51.2,0.5,0.5,0.8,5.8253,0.8,8.4,0,0,0.8,2.215468875,3,1,1,1
2023/9/18,永康區,2023,9,258,29.91428571,5.457142857,72.28571429,61.3,0,0,0.2869375,2.341625,0.234875,1.828625,0.00051875,0,0.28625,1.32475322,2,1,1,1
2023/9/25,永康區,2023,9,339,29.71428571,5.442857143,76.28571429,51.7,0.9,0.5,0.8,6.4284,0.8,8,0,0,0.8,0.898587329,1,1,1,1
