年月,區域別,人口數,人口密度
111.2,新營區,75425,1957.1286969428052
111.2,鹽水區,24736,473.45704414734286
111.2,白河區,26627,210.64897954663041
111.2,柳營區,20582,335.79745778059123
111.2,後壁區,22238,307.92493377772297
111.2,東山區,19680,157.54360067180178
111.2,麻豆區,43235,801.0278947056382
111.2,下營區,22963,684.8677715775252
111.2,六甲區,21428,317.2304954616853
111.2,官田區,20973,296.24847977196225
111.2,大內區,9011,128.15644444444445
111.2,佳里區,58398,1499.6071100246006
111.2,學甲區,24921,461.56923538530776
111.2,西港區,24515,726.0132793944313
111.2,七股區,21768,197.62286062903772
111.2,將軍區,18801,447.86038933196124
111.2,北門區,10351,234.71495658759693
111.2,新化區,42681,687.7609458263977
111.2,善化區,51345,928.3181792705439
111.2,新市區,37551,785.4280311903885
111.2,安定區,30060,961.3047649504317
111.2,山上區,6988,250.66360571059616
111.2,玉井區,13275,173.83344987703984
111.2,楠西區,9020,82.27554829082125
111.2,南化區,8240,48.04110079419402
111.2,左鎮區,4421,59.0233970828744
111.2,仁德區,76532,1507.5325412083585
111.2,歸仁區,67949,1217.9139041391759
111.2,關廟區,33798,630.0742152035838
111.2,龍崎區,3649,56.94320036703318
111.2,永康區,234384,5819.546967992789
111.2,東區,181826,13553.325978711351
111.2,南區,121911,4470.828550577415
111.2,北區,127402,12210.274103891126
111.2,安南區,197214,1839.655378277936
111.2,安平區,67321,6083.424450810117
111.2,中西區,77431,12369.169329073482
111.1,總計,1860379,848.8473837396986
111.1,新營區,75479,1958.5298895133708
111.1,鹽水區,24758,473.87813304495126
111.1,白河區,26669,210.98124593567005
111.1,柳營區,20600,336.09112964144293
111.1,後壁區,22263,308.27110354768627
111.1,東山區,19716,157.8317901852258
111.1,麻豆區,43300,802.2321693247169
111.1,下營區,23026,686.7467364170228
111.1,六甲區,21448,317.5265851531746
111.1,官田區,20999,296.61573579037025
111.1,大內區,9018,128.256
111.1,佳里區,58451,1500.968101442651
111.1,學甲區,24959,462.2730446604028
111.1,西港區,24521,726.1909697748664
111.1,七股區,21769,197.63193922425222
111.1,將軍區,18842,448.8370541882248
111.1,北門區,10369,235.12311707630107
111.1,新化區,42716,688.3249352620699
111.1,善化區,51347,928.3543392931077
111.1,新市區,37559,785.5953616010173
111.1,安定區,30089,962.2321714102974
111.1,山上區,6998,251.0223115001076
111.1,玉井區,13309,174.2786730255008
111.1,楠西區,9031,82.37588432532226
111.1,南化區,8253,48.11689379301981
111.1,左鎮區,4433,59.183605353626376
111.1,仁德區,76490,1506.705222351792
111.1,歸仁區,67949,1217.9139041391759
111.1,關廟區,33806,630.22335402013
111.1,龍崎區,3662,57.14606734559482
111.1,永康區,234549,5823.643771740993
111.1,東區,182082,13572.408241152092
111.1,南區,122118,4478.419838565943
111.1,北區,127629,12232.02990224267
111.1,安南區,197172,1839.2635930807003
111.1,安平區,67371,6087.9426727994
111.1,中西區,77629,12400.798722044728
110.12,總計,1862059,849.6139284086519
110.12,新營區,75506,1959.2304857986537
110.12,鹽水區,24777,474.2418007292494
110.12,白河區,26693,211.17111244369272
110.12,柳營區,20618,336.3848015022947
110.12,後壁區,22322,309.08806420479954
110.12,東山區,19788,158.40816921207386
110.12,麻豆區,43373,803.5846623584514
110.12,下營區,23062,687.8204306110215
110.12,六甲區,21488,318.11876453615326
110.12,官田區,21035,297.12424412355057
110.12,大內區,9048,128.68266666666668
110.12,佳里區,58482,1501.7641530267936
110.12,學甲區,24981,462.6805131880893
110.12,西港區,24495,725.4209781263143
110.12,七股區,21757,197.52299608167831
110.12,將軍區,18843,448.86087528228
110.12,北門區,10397,235.7580333920631
110.12,新化區,42809,689.8235357625701
110.12,善化區,51265,926.8717783679897
110.12,新市區,37546,785.3234496837455
110.12,安定區,30105,962.7438439398785
110.12,山上區,6996,250.9505703422053
110.12,玉井區,13342,174.71080137547762
110.12,楠西區,9031,82.37588432532226
110.12,南化區,8264,48.18102633048779
110.12,左鎮區,4428,59.11685190747972
110.12,仁德區,76497,1506.8431088278862
110.12,歸仁區,68001,1218.8459490995908
110.12,關廟區,33860,631.2300410318169
110.12,龍崎區,3668,57.23969825877712
110.12,永康區,234624,5825.505955262903
110.12,東區,182489,13602.746056829363
110.12,南區,122345,4486.744584331142
110.12,北區,127913,12259.248610312441
110.12,安南區,197061,1838.2281607737198
110.12,安平區,67446,6094.720005783324
110.12,中西區,77704,12412.779552715656
110.11,總計,1863435,850.2417649946517
110.11,新營區,75580,1961.1506385805399
110.11,鹽水區,24799,474.6628896268578
110.11,白河區,26739,211.53502325073612
110.11,柳營區,20635,336.6621582597658
110.11,後壁區,22376,309.8357909079202
110.11,東山區,19828,158.728379782545
110.11,麻豆區,43420,804.4554455445544
110.11,下營區,23115,689.4011470632972
110.11,六甲區,21509,318.4296587122171
110.11,官田區,21061,297.49150014195857
110.11,大內區,9063,128.896
110.11,佳里區,58507,1502.4061301107795
110.11,學甲區,25024,463.4769289467494
110.11,西港區,24524,726.2798149650839
110.11,七股區,21780,197.7318037716116
110.11,將軍區,18854,449.1229073168873
110.11,北門區,10413,236.1208427153557
110.11,新化區,42897,691.2415663436888
110.11,善化區,51199,925.6784976233826
110.11,新市區,37587,786.1810180382182
110.11,安定區,30125,963.3834346018548
110.11,山上區,7006,251.30927613171676
110.11,玉井區,13369,175.06436093454957
110.11,楠西區,9036,82.4214916137318
110.11,南化區,8279,48.2684797906714
110.11,左鎮區,4442,59.30376155669036
110.11,仁德區,76522,1507.3355605282234
110.11,歸仁區,67968,1218.2544590285581
110.11,關廟區,33880,631.6028880731824
110.11,龍崎區,3678,57.39574978074761
110.11,永康區,234715,5827.765404602821
110.11,東區,182613,13611.989027699097
110.11,南區,122514,4492.942302543998
110.11,北區,128135,12280.525206057122
110.11,安南區,197022,1837.8643602334294
110.11,安平區,67471,6096.979116777966
110.11,中西區,77750,12420.127795527156
110.10,總計,1864799,850.8641262615877
110.10,新營區,75655,1963.0967393729923
110.10,鹽水區,24829,475.2371017599602
110.10,白河區,26798,212.0017784162918
110.10,柳營區,20671,337.2495019814693
110.10,後壁區,22416,310.38966253986143
110.10,東山區,19872,159.08061141006326
110.10,麻豆區,43457,805.1409557123377
110.10,下營區,23145,690.2958922249628
110.10,六甲區,21524,318.6517259808341
110.10,官田區,21083,297.8022552344577
110.10,大內區,9065,128.92444444444445
110.10,佳里區,58546,1503.4076143617976
110.10,學甲區,25025,463.4954502434624
110.10,西港區,24558,727.2867271208828
110.10,七股區,21792,197.8407469141855
110.10,將軍區,18875,449.62315029204666
110.10,北門區,10421,236.30224737700198
110.10,新化區,42938,691.902239682619
110.10,善化區,51157,924.9191371495416
110.10,新市區,37605,786.5575114621331
110.10,安定區,30166,964.6945954589063
110.10,山上區,7029,252.1342994475931
110.10,玉井區,13391,175.35244650120077
110.10,楠西區,9064,82.67689242882525
110.10,南化區,8287,48.31512163610265
110.10,左鎮區,4464,59.59747671973565
110.10,仁德區,76534,1507.5719373443853
110.10,歸仁區,67984,1218.5412420933012
110.10,關廟區,33895,631.8825233542066
110.10,龍崎區,3684,57.4893806939299
110.10,永康區,234860,5831.365626078515
110.10,東區,182860,13630.400429350906
110.10,南區,122676,4498.88331053502
110.10,北區,128381,12304.10197431474
110.10,安南區,196856,1836.3158758824495
110.10,安平區,67485,6098.244218934965
110.10,中西區,77751,12420.287539936102
110.9,總計,1866073,851.4454226355439
110.9,新營區,75738,1965.2504242499726
110.9,鹽水區,24860,475.83045429749933
110.9,白河區,26830,212.25493376032202
110.9,柳營區,20688,337.5268587389404
110.9,後壁區,22448,310.8327598454144
110.9,東山區,19882,159.16066405268106
110.9,麻豆區,43484,805.6411928618011
110.9,下營區,23176,691.2204622253505
110.9,六甲區,21538,318.85898876487664
110.9,官田區,21097,298.0000084751389
110.9,大內區,9074,129.05244444444443
110.9,佳里區,58563,1503.8441587789082
110.9,學甲區,25062,464.18073822184436
110.9,西港區,24556,727.2274969940711
110.9,七股區,21871,198.55795593613027
110.9,將軍區,18900,450.2186776434268
110.9,北門區,10423,236.34759854241355
110.9,新化區,42962,692.2889752956513
110.9,善化區,51125,924.3405767885199
110.9,新市區,37635,787.1850005019912
110.9,安定區,30213,966.1976335145507
110.9,山上區,7034,252.3136523423488
110.9,玉井區,13416,175.67981646330443
110.9,楠西區,9081,82.83195720941772
110.9,南化區,8294,48.355933250855
110.9,左鎮區,4460,59.54407396281833
110.9,仁德區,76537,1507.6310315484259
110.9,歸仁區,68026,1219.2940476382519
110.9,關廟區,33915,632.2553703955721
110.9,龍崎區,3695,57.661037368097446
110.9,永康區,234967,5834.02234123644
110.9,東區,183066,13645.75568740869
110.9,南區,122821,4504.200879415874
110.9,北區,128528,12318.19053095649
110.9,安南區,196792,1835.7188698676139
110.9,安平區,67476,6097.430938976894
110.9,中西區,77840,12434.504792332269
110.8,總計,1867554,852.1211682633534
110.8,新營區,75905,1969.5837420144996
110.8,鹽水區,24863,475.8878755108095
110.8,白河區,26896,212.7770666573843
110.8,柳營區,20715,337.967366530218
110.8,後壁區,22498,311.5250993853409
110.8,東山區,19892,159.24071669529883
110.8,麻豆區,43550,806.8639947827118
110.8,下營區,23210,692.2345067419049
110.8,六甲區,21553,319.08105603349367
110.8,官田區,21127,298.42376541945583
110.8,大內區,9087,129.23733333333334
110.8,佳里區,58615,1505.1794711135992
110.8,學甲區,25084,464.5882067495309
110.8,西港區,24541,726.7832710429834
110.8,七股區,21973,199.48397264800835
110.8,將軍區,18934,451.0285948413039
110.8,北門區,10444,236.82378577923507
110.8,新化區,43010,693.0624465217161
110.8,善化區,51089,923.6896963823706
110.8,新市區,37685,788.2308155684213
110.8,安定區,30218,966.3575311800448
110.8,山上區,7046,252.74409928976254
110.8,玉井區,13444,176.04647082086052
110.8,楠西區,9109,83.08735802451118
110.8,南化區,8304,48.41423555764407
110.8,左鎮區,4475,59.7443343012583
110.8,仁德區,76324,1503.4353430615527
110.8,歸仁區,68061,1219.9213855923774
110.8,關廟區,33965,633.1874879989858
110.8,龍崎區,3701,57.75466828127975
110.8,永康區,235222,5840.353765210935
110.8,東區,183336,13665.881511076657
110.8,南區,122992,4510.471943406398
110.8,北區,128811,12345.313398504888
110.8,安南區,196605,1833.9744929180163
110.8,安平區,67335,6084.6895529671165
110.8,中西區,77935,12449.680511182109
110.7,總計,1868739,852.6618560209187
110.7,新營區,76027,1972.7493993035553
110.7,鹽水區,24892,476.4429472394752
110.7,白河區,26978,213.4257772264617
110.7,柳營區,20733,338.26103839106975
110.7,後壁區,22532,311.99589027249095
110.7,東山區,19922,159.48087462315218
110.7,麻豆區,43610,807.9756328926305
110.7,下營區,23214,692.3538060967935
110.7,六甲區,21572,319.36234124040857
110.7,官田區,21123,298.3672644935469
110.7,大內區,9096,129.36533333333333
110.7,佳里區,58600,1504.7942848632076
110.7,學甲區,25121,465.27349472791286
110.7,西港區,24521,726.1909697748664
110.7,七股區,21996,199.69278033794163
110.7,將軍區,18966,451.79086985107057
110.7,北門區,10460,237.18659510252766
110.7,新化區,43049,693.6908918928937
110.7,善化區,51052,923.0207359649393
110.7,新市區,37721,788.983802416251
110.7,安定區,30286,968.5321394307643
110.7,山上區,7053,252.99519334242055
110.7,玉井區,13483,176.5571679617422
110.7,楠西區,9115,83.14208677060263
110.7,南化區,8305,48.42006578832298
110.7,左鎮區,4475,59.7443343012583
110.7,仁德區,76229,1501.564026600271
110.7,歸仁區,68074,1220.154396832481
110.7,關廟區,33986,633.5789773924197
110.7,龍崎區,3720,58.05116617302368
110.7,永康區,235327,5842.96082214161
110.7,東區,183689,13692.194162020334
110.7,南區,123057,4512.855681180574
110.7,北區,129057,12368.890166762509
110.7,安南區,196238,1830.5510365516932
110.7,安平區,67297,6081.255704255262
110.7,中西區,78163,12486.102236421726
110.6,總計,1869610,853.0592729296438
110.6,新營區,76078,1974.0727478424228
110.6,鹽水區,24910,476.78747451933657
110.6,白河區,27021,213.76595472000227
110.6,柳營區,20776,338.9625878364378
110.6,後壁區,22559,312.3697536240513
110.6,東山區,19951,159.71302728674377
110.6,麻豆區,43661,808.9205252860615
110.6,下營區,23261,693.7555735167363
110.6,六甲區,21590,319.62882196274893
110.6,官田區,21138,298.5791429657054
110.6,大內區,9106,129.50755555555557
110.6,佳里區,58594,1504.640210363051
110.6,學甲區,25154,465.88469751944274
110.6,西港區,24520,726.1613547114605
110.6,七股區,22038,200.07408133695026
110.6,將軍區,18963,451.7194065689049
110.6,北門區,10477,237.57208000852603
110.6,新化區,43090,694.3515652318239
110.6,善化區,51022,922.4783356264815
110.6,新市區,37728,789.1302165255513
110.6,安定區,30286,968.5321394307643
110.6,山上區,7061,253.2821579740297
110.6,玉井區,13499,176.76668473748856
110.6,楠西區,9116,83.15120822828455
110.6,南化區,8320,48.50751924850658
110.6,左鎮區,4487,59.90454257201028
110.6,仁德區,76085,1498.7275048063286
110.6,歸仁區,68072,1220.1185489493882
110.6,關廟區,33989,633.6349044486244
110.6,龍崎區,3738,58.332058912570574
110.6,永康區,235385,5844.400910731888
110.6,東區,183925,13709.785622707892
110.6,南區,123052,4512.672316736406
110.6,北區,129247,12387.099865823271
110.6,安南區,196168,1829.8980612229668
110.6,安平區,67218,6074.1169135121945
110.6,中西區,78325,12511.980830670927
110.5,總計,1870343,853.3937236691336
110.5,新營區,76108,1974.8511881594036
110.5,鹽水區,24932,477.208563416945
110.5,白河區,27059,214.06657669103814
110.5,柳營區,20784,339.093108663483
110.5,後壁區,22601,312.9513188375896
110.5,東山區,19959,159.777069400838
110.5,麻豆區,43681,809.2910713227011
110.5,下營區,23285,694.4713696460686
110.5,六甲區,21584,319.53999505530214
110.5,官田區,21151,298.76277097490936
110.5,大內區,9122,129.7351111111111
110.5,佳里區,58664,1506.4377461982117
110.5,學甲區,25188,466.51442160768556
110.5,西港區,24504,725.6875136969669
110.5,七股區,22041,200.10131712259374
110.5,將軍區,18978,452.07672297973306
110.5,北門區,10486,237.7761602528781
110.5,新化區,43121,694.8510987319906
110.5,善化區,50990,921.8997752654598
110.5,新市區,37708,788.7118904989792
110.5,安定區,30301,969.0118324272465
110.5,山上區,7066,253.4615108687854
110.5,玉井區,13506,176.85834832687758
110.5,楠西區,9121,83.19681551669409
110.5,南化區,8324,48.530840171222216
110.5,左鎮區,4506,60.158205667367575
110.5,仁德區,76072,1498.4714299221532
110.5,歸仁區,68095,1220.5307996049564
110.5,關廟區,33983,633.5230503362149
110.5,龍崎區,3741,58.37887436916172
110.5,永康區,235385,5844.400910731888
110.5,東區,184117,13724.097319538449
110.5,南區,123057,4512.855681180574
110.5,北區,129418,12403.488594977958
110.5,安南區,196123,1829.4782913687854
110.5,安平區,67198,6072.309624716481
110.5,中西區,78384,12521.405750798722
110.4,總計,1871224,853.7957033437455
110.4,新營區,76209,1977.4719372265727
110.4,鹽水區,24943,477.4191078657492
110.4,白河區,27095,214.3513764530721
110.4,柳營區,20780,339.0278482499604
110.4,後壁區,22628,313.3251821891499
110.4,東山區,19993,160.04924838573845
110.4,麻豆區,43666,809.0131617952214
110.4,下營區,23326,695.6941880336782
110.4,六甲區,21590,319.62882196274893
110.4,官田區,21164,298.9463989841134
110.4,大內區,9154,130.19022222222222
110.4,佳里區,58706,1507.5162676993082
110.4,學甲區,25202,466.77371976166796
110.4,西港區,24519,726.1317396480547
110.4,七股區,22072,200.38275357424294
110.4,將軍區,18973,451.957617509457
110.4,北門區,10511,238.34304982052277
110.4,新化區,43162,695.5117720709209
110.4,善化區,50961,921.3754549382838
110.4,新市區,37695,788.4399785817074
110.4,安定區,30294,968.7879756955549
110.4,山上區,7074,253.74847550039456
110.4,玉井區,13518,177.01548590868734
110.4,楠西區,9124,83.22417988973982
110.4,南化區,8329,48.559991324616746
110.4,左鎮區,4526,60.425219451954206
110.4,仁德區,76127,1499.5548236628952
110.4,歸仁區,68122,1221.0147460267103
110.4,關廟區,33995,633.7467585610341
110.4,龍崎區,3736,58.30084860817647
110.4,永康區,235451,5846.039632231169
110.4,東區,184310,13738.483556456662
110.4,南區,123166,4516.853026063422
110.4,北區,129444,12405.98044853364
110.4,安南區,196034,1828.6480798794048
110.4,安平區,67237,6075.833837868122
110.4,中西區,78388,12522.044728434505
110.3,總計,1871961,854.1319791895899
110.3,新營區,76283,1979.392090008459
110.3,鹽水區,24971,477.9550391899781
110.3,白河區,27134,214.65990952860892
110.3,柳營區,20781,339.04416335334105
110.3,後壁區,22648,313.60211800512053
110.3,東山區,20027,160.32142737063893
110.3,麻豆區,43657,808.8464160787336
110.3,下營區,23366,696.8871815825656
110.3,六甲區,21611,319.93971613881274
110.3,官田區,21158,298.86164759524996
110.3,大內區,9164,130.33244444444443
110.3,佳里區,58743,1508.4663937836076
110.3,學甲區,25208,466.8848475419461
110.3,西港區,24505,725.7171287603727
110.3,七股區,22105,200.68234721632115
110.3,將軍區,19013,452.9104612716653
110.3,北門區,10535,238.88726380546166
110.3,新化區,43207,696.2369013453565
110.3,善化區,50904,920.3448942952141
110.3,新市區,37687,788.2726481710786
110.3,安定區,30315,969.45954589063
110.3,山上區,7094,254.46588707941746
110.3,玉井區,13546,177.38214026624343
110.3,楠西區,9143,83.39748758569608
110.3,南化區,8339,48.61829363140582
110.3,左鎮區,4534,60.53202496578886
110.3,仁德區,76201,1501.0124806958934
110.3,歸仁區,68147,1221.4628445653714
110.3,關廟區,33943,632.7773562534837
110.3,龍崎區,3746,58.45690013014697
110.3,永康區,235395,5844.649201868142
110.3,東區,184429,13747.3538268881
110.3,南區,123278,4520.960389612771
110.3,北區,129606,12421.506612995976
110.3,安南區,195928,1827.6592886673334
110.3,安平區,67206,6073.032540234767
110.3,中西區,78404,12524.600638977636
110.2,總計,1873043,854.6256704585228
110.2,新營區,76307,1980.0148422620437
110.2,鹽水區,25003,478.56753213195395
110.2,白河區,27185,215.06337585815706
110.2,柳營區,20788,339.15836907700566
110.2,後壁區,22680,314.0452153106735
110.2,東山區,20062,160.6016116198012
110.2,麻豆區,43656,808.8278887769015
110.2,下營區,23408,698.1398248088974
110.2,六甲區,21643,320.4134596451957
110.2,官田區,21198,299.4266568543392
110.2,大內區,9184,130.6168888888889
110.2,佳里區,58749,1508.6204682837642
110.2,學甲區,25231,467.3108373663457
110.2,西港區,24498,725.5098233165318
110.2,七股區,22163,201.20890573876162
110.2,將軍區,19038,453.5059886230455
110.2,北門區,10563,239.52218012122367
110.2,新化區,43262,697.1231704585557
110.2,善化區,50892,920.1279341598309
110.2,新市區,37660,787.7079080352063
110.2,安定區,30328,969.8752798209147
110.2,山上區,7098,254.60936939522205
110.2,玉井區,13565,177.6309414374422
110.2,楠西區,9174,83.68025277383528
110.2,南化區,8369,48.79320055177303
110.2,左鎮區,4543,60.65218116885284
110.2,仁德區,76241,1501.800403416433
110.2,歸仁區,68132,1221.1939854421746
110.2,關廟區,33960,633.0942762386445
110.2,龍崎區,3758,58.64416195651156
110.2,永康區,235420,5845.269929708779
110.2,東區,184639,13763.007245296521
110.2,南區,123436,4526.754706048459
110.2,北區,129829,12442.879049262028
110.2,安南區,195703,1825.560439396427
110.2,安平區,67167,6069.5083270831265
110.2,中西區,78511,12541.693290734825
110.1,總計,1873755,854.9505393896507
110.1,新營區,76323,1980.4300104311
110.1,鹽水區,24983,478.18472404321903
110.1,白河區,27214,215.29279788868442
110.1,柳營區,20822,339.71308259194785
110.1,後壁區,22708,314.43292545303234
110.1,東山區,20099,160.897806397487
110.1,麻豆區,43668,809.0502163988854
110.1,下營區,23431,698.8257960995076
110.1,六甲區,21666,320.7539627904085
110.1,官田區,21186,299.25715407661244
110.1,大內區,9181,130.57422222222223
110.1,佳里區,58797,1509.8530642850174
110.1,學甲區,25261,467.86647626773646
110.1,西港區,24496,725.45059318972
110.1,七股區,22154,201.1271983818312
110.1,將軍區,19036,453.4583464349351
110.1,北門區,10581,239.93034060992784
110.1,新化區,43291,697.5904759909697
110.1,善化區,50839,919.1696935618888
110.1,新市區,37655,787.6033265285632
110.1,安定區,30339,970.2270546850016
110.1,山上區,7113,255.1474280794892
110.1,玉井區,13583,177.86664781015685
110.1,楠西區,9167,83.61640257006191
110.1,南化區,8382,48.86899355059882
110.1,左鎮區,4562,60.90584426421014
110.1,仁德區,76321,1503.376248857512
110.1,歸仁區,68107,1220.7458869035136
110.1,關廟區,33944,632.7959986055521
110.1,龍崎區,3765,58.7533980218909
110.1,永康區,235351,5843.556720868622
110.1,東區,184763,13772.250216166254
110.1,南區,123577,4531.925583373979
110.1,北區,129947,12454.188230783977
110.1,安南區,195693,1825.4671572066088
110.1,安平區,67211,6073.484362433695
110.1,中西區,78539,12546.166134185303
109.12,總計,1874917,855.4807327856768
109.12,新營區,76331,1980.6375945156283
109.12,鹽水區,25001,478.5292513230805
109.12,白河區,27245,215.53804212821368
109.12,柳營區,20826,339.77834300547045
109.12,後壁區,22755,315.0837246205633
109.12,東山區,20152,161.32208540336126
109.12,麻豆區,43713,809.8839449813245
109.12,下營區,23452,699.4521177126735
109.12,六甲區,21668,320.7835717595574
109.12,官田區,21212,299.62441009502044
109.12,大內區,9200,130.84444444444443
109.12,佳里區,58785,1509.544915284704
109.12,學甲區,25293,468.4591577625533
109.12,西港區,24522,726.2205848382722
109.12,七股區,22142,201.01825523925731
109.12,將軍區,19073,454.3397269149778
109.12,北門區,10601,240.38385226404358
109.12,新化區,43317,698.0094395717548
109.12,善化區,50814,918.7176932798407
109.12,新市區,37660,787.7079080352063
109.12,安定區,30374,971.3463383434602
109.12,山上區,7128,255.68548676375636
109.12,玉井區,13602,178.1154489813556
109.12,楠西區,9178,83.71673860456292
109.12,南化區,8398,48.96227724146134
109.12,左鎮區,4569,60.999299088815455
109.12,仁德區,76385,1504.6369252103755
109.12,歸仁區,68164,1221.7675515716608
109.12,關廟區,33941,632.7400715493472
109.12,龍崎區,3768,58.80021347848206
109.12,永康區,235415,5845.145784140652
109.12,東區,184958,13786.785533259788
109.12,南區,123789,4539.700235806675
109.12,北區,130094,12468.276787425724
109.12,安南區,195623,1824.8141818778824
109.12,安平區,67213,6073.665091313266
