Week,Town,Mean(R),Quantile.0.025(R),Quantile.0.975(R)
2013-09-30,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2013-10-07,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2013-10-14,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2013-10-21,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2013-10-28,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2013-11-04,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2013-11-11,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2013-11-18,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2013-11-25,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2013-12-02,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2013-12-09,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2013-12-16,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2013-12-23,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2013-12-30,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-01-06,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-01-13,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-01-20,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-01-27,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-02-03,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-02-10,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-02-17,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-02-24,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-03-03,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-03-10,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-03-17,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-03-24,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-03-31,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-04-07,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-04-14,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-04-21,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-04-28,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-05-05,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-05-12,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-05-19,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-05-26,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-06-02,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-06-09,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-06-16,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-06-23,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-06-30,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-07-07,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-07-14,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-07-21,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-07-28,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-08-04,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-08-11,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-08-18,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-08-25,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-09-01,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-09-08,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-09-15,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-09-22,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-09-29,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-10-06,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-10-13,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-10-20,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-10-27,七股區,0.4385705921848918,0.01130691646686723,1.616881506491755
2014-11-03,七股區,0.5787452866869864,0.015013272424976897,2.1299806922637115
2014-11-10,七股區,0.006998146890901132,2.465227405972195e-161,0.03298783572414605
2014-11-17,七股區,0.007004601870749113,2.4675012926845376e-161,0.03301826318132113
2014-11-24,七股區,0.009315942899217914,3.281714160284911e-161,0.04391345291344029
2014-12-01,七股區,0.009967580629150527,3.5112656709404022e-161,0.04698514013604222
2014-12-08,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-12-15,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-12-22,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2014-12-29,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-01-05,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-01-12,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-01-19,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-01-26,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-02-02,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-02-09,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-02-16,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-02-23,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-03-02,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-03-09,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-03-16,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-03-23,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-03-30,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-04-06,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-04-13,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-04-20,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-04-27,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-05-04,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-05-11,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-05-18,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-05-25,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-06-01,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-06-08,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-06-15,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-06-22,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-06-29,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-07-06,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-07-13,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-07-20,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-07-27,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-08-03,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-08-10,七股區,0.8664838352989548,0.022596661898168318,3.184210513741605
2015-08-17,七股區,0.14989324226390796,0.0037235269936758087,0.5582263673058715
2015-08-24,七股區,0.006367965058869987,2.243234134426433e-161,0.030017287223883294
2015-08-31,七股區,0.39766627833196383,0.035557038560356864,1.2309061764342846
2015-09-07,七股區,2.8809967469295623,0.6112279670866458,6.906889689732019
2015-09-14,七股區,0.44387273101027064,0.01156236689201692,1.6316979416069075
2015-09-21,七股區,0.4242310249484338,0.029180709526434614,1.389870770548463
2015-09-28,七股區,0.24971807015050906,0.006468143397909165,0.9194387923569963
2015-10-05,七股區,1.296984473186604,0.2868777507619057,3.060928585885089
2015-10-12,七股區,1.8713922723407523,0.5022540496055814,4.145434647777529
2015-10-19,七股區,0.9926115370848967,0.23737193466663412,2.2836477139259426
2015-10-26,七股區,0.22820797031217308,0.03009382444430058,0.6556505558597155
2015-11-02,七股區,0.24450778490019762,0.006386944253873342,0.8981134244802933
2015-11-09,七股區,0.004188027506484919,1.475310585345911e-161,0.019741506651104284
2015-11-16,七股區,0.005875510703699194,2.069757928298802e-161,0.02769595793153365
2015-11-23,七股區,0.008426863751955078,2.9685194940282695e-161,0.039722515324833355
2015-11-30,七股區,0.009849780909595712,3.4697685286840797e-161,0.04642985630767944
2015-12-07,七股區,0.009999053229926474,3.52235247994565e-161,0.047133495550753295
2015-12-14,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-12-21,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2015-12-28,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-01-04,七股區,0.8664838352989548,0.022596661898168318,3.184210513741605
2016-01-11,七股區,0.14989324226390796,0.0037235269936758087,0.5582263673058715
2016-01-18,七股區,0.006367965058869987,2.243234134426433e-161,0.030017287223883294
2016-01-25,七股區,0.00809037972552923,2.8499867372072625e-161,0.03813639831977778
2016-02-01,七股區,0.009770172289401618,3.441724911521759e-161,0.04605459752472889
2016-02-08,七股區,0.009996556525233421,3.5214729692794855e-161,0.047121726594549586
2016-02-15,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-02-22,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-02-29,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-03-07,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-03-14,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-03-21,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-03-28,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-04-04,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-04-11,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-04-18,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-04-25,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-05-02,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-05-09,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-05-16,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-05-23,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-05-30,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-06-06,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-06-13,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-06-20,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-06-27,七股區,0.4385705921848918,0.01130691646686723,1.616881506491755
2016-07-04,七股區,0.5787452866869864,0.015013272424976897,2.1299806922637115
2016-07-11,七股區,0.006998146890901132,2.465227405972195e-161,0.03298783572414605
2016-07-18,七股區,0.007004601870749113,2.4675012926845376e-161,0.03301826318132113
2016-07-25,七股區,0.009315942899217914,3.281714160284911e-161,0.04391345291344029
2016-08-01,七股區,0.009967580629150527,3.5112656709404022e-161,0.04698514013604222
2016-08-08,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-08-15,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-08-22,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-08-29,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-09-05,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-09-12,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-09-19,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-09-26,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-10-03,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-10-10,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-10-17,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-10-24,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-10-31,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-11-07,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-11-14,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-11-21,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-11-28,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-12-05,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-12-12,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-12-19,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2016-12-26,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-01-02,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-01-09,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-01-16,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-01-23,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-01-30,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-02-06,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-02-13,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-02-20,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-02-27,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-03-06,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-03-13,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-03-20,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-03-27,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-04-03,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-04-10,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-04-17,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-04-24,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-05-01,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-05-08,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-05-15,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-05-22,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-05-29,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-06-05,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-06-12,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-06-19,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-06-26,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-03,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-10,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-17,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-24,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-07-31,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-08-07,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-08-14,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-08-21,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-08-28,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-09-04,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-09-11,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-09-18,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-09-25,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-10-02,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-10-09,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-10-16,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-10-23,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-10-30,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-11-06,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-11-13,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-11-20,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-11-27,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-12-04,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-12-11,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-12-18,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2017-12-25,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-01-01,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-01-08,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-01-15,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-01-22,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-01-29,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-02-05,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-02-12,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-02-19,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-02-26,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-03-05,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-03-12,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-03-19,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-03-26,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-04-02,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-04-09,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-04-16,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-04-23,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-04-30,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-05-07,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-05-14,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-05-21,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-05-28,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-06-04,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-06-11,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-06-18,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-06-25,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-07-02,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-07-09,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-07-16,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-07-23,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-07-30,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-08-06,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-08-13,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-08-20,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-08-27,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-09-03,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-09-10,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-09-17,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-09-24,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-10-01,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-10-08,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-10-15,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-10-22,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-10-29,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-11-05,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-11-12,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-11-19,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-11-26,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-12-03,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-12-10,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-12-17,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-12-24,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2018-12-31,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-01-07,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-01-14,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-01-21,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-01-28,七股區,0.8664838352989548,0.022596661898168318,3.184210513741605
2019-02-04,七股區,0.14989324226390796,0.0037235269936758087,0.5582263673058715
2019-02-11,七股區,0.006367965058869987,2.243234134426433e-161,0.030017287223883294
2019-02-18,七股區,0.00809037972552923,2.8499867372072625e-161,0.03813639831977778
2019-02-25,七股區,0.009770172289401618,3.441724911521759e-161,0.04605459752472889
2019-03-04,七股區,0.009996556525233421,3.5214729692794855e-161,0.047121726594549586
2019-03-11,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-03-18,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-03-25,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-04-01,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-04-08,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-04-15,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-04-22,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-04-29,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-05-06,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-05-13,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-05-20,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-05-27,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-06-03,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-06-10,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-06-17,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-06-24,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-07-01,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-07-08,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-07-15,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-07-22,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-07-29,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-08-05,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-08-12,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-08-19,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-08-26,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-09-02,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-09-09,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-09-16,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-09-23,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-09-30,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-10-07,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-10-14,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-10-21,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-10-28,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-11-04,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-11-11,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-11-18,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-11-25,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-12-02,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-12-09,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-12-16,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-12-23,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2019-12-30,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-01-06,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-01-13,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-01-20,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-01-27,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-02-03,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-02-10,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-02-17,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-02-24,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-03-02,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-03-09,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-03-16,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-03-23,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-03-30,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-04-06,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-04-13,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-04-20,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-04-27,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-05-04,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-05-11,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-05-18,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-05-25,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-06-01,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-06-08,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-06-15,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-06-22,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-06-29,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-07-06,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-07-13,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-07-20,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-07-27,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-08-03,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-08-10,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-08-17,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-08-24,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-08-31,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-09-07,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-09-14,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-09-21,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-09-28,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-10-05,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-10-12,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-10-19,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-10-26,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-11-02,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-11-09,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-11-16,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-11-23,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-11-30,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-12-07,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-12-14,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-12-21,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2020-12-28,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-01-04,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-01-11,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-01-18,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-01-25,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
2021-02-01,七股區,0.01,3.5226859973137185e-161,0.047137958431590306
