﻿行政區域代碼,里別,日期,星期,集合時間,集合地點,緯度,經度,鎖匠,警員,刑警,噴工數,支援人力
67000350,鳳凰里,1101,日,1330,安中路一段698巷,23.0421542,,,,,,
67000340,大仁里,1101,日,0815,和緯路一段,23.009843,120.2136111,1,1,1,7,18
67000340,大和里,1101,日,0815,文賢路833巷,23.0167303,120.1915443,1,1,1,3,8
67000340,成德里,1101,日,0815,育德二路421巷,23.016918,120.2017034,0,0,0,3,4
67000340,小康里,1101,日,1330,公園路1092巷,23.0190932,120.2172122,1,1,1,7,18
67000340,文元里,1101,日,1330,北成路481巷,23.0202863,120.2103017,1,1,1,3,8
67000340,長德里,1101,日,1330,公園南路152巷,23.0019351,120.2065547,1,1,1,3,8
67000290,香洋里,1101,日,0815,中山路一段,22.9587731,120.3319754,1,1,1,9,16
67000280,許厝里,1101,日,0815,許厝里公園路,22.9647705,120.298914,1,1,1,9,16
67000280,西埔里,1101,日,0815,西埔里西埔二街,23.0033905,120.2850679,1,1,1,5,8
67000280,新厝里,1101,日,1330,新厝里公園路,22.9635726,120.2953696,1,1,1,13,22
67000280,崙頂里,1101,日,1330,崙頂街,22.9597677,120.2964739,1,1,1,2,2
67000270,成功里,1101,日,0815,成功二街,22.9586831,120.2287141,1,1,1,9,
67000230,玉井里、玉田里,1101,日,0815,民族路,23.1237326,120.4690918,2,1,1,15,30
67000230,玉井里、玉田里,1101,日,1330,中正路,23.1218937,120.4593368,2,1,1,12,24
67000120,安西里,1101,日,0815,安西里佳西街,23.1644696,120.1676764,1,1,1,11,13
67000120,安西里,1101,日,0815,區安西里育善街,23.165418,120.1690693,1,0,1,9,13
67000120,建南里,1101,日,0815,建南里佳南路,23.1481709,120.1760976,1,0,1,7,8
67000060,東山里、聖賢里,1101,日,0815,東山里,23.3261242,120.4045105,1,1,0,3,0
67000370,五妃里,1102,一,0815,南門路,22.9830731,120.2040197,3,2,1,27,66
67000370,安海里,1102,一,1330,民生路二段,22.9965705,120.192163,1,1,1,9,22
67000360,國平里,1102,一,1330,華平路21巷,22.9855017,120.1732412,2,1,0,8,18
67000360,平通里,1102,一,1330,育平九街192巷,22.99519,120.170913,1,0,1,6,12
67000360,文平里,1102,一,1330,永華二街,22.9872234,120.1842686,1,1,0,3,6
67000350,溪墘里,1102,一,0815,郡安路五段184巷,23.0281507,120.1938314,1,1,1,10,24
67000350,鳳凰里,1102,一,1330,安中路一段516巷,23.0339011,120.2110579,1,1,1,10,24
67000340,東興里,1102,一,1330,小東路,23.000651,120.2239299,1,1,1,6,16
67000340,和順里,1102,一,1330,公園南路,23.0038331,120.201242,1,1,1,3,12
67000330,松安里,1102,一,0815,灣裡路282巷,22.9253752,120.1809061,1,1,1,6,2
67000330,府南里,1102,一,0815,大成路二段29巷,22.9742819,120.1969189,3,2,1,12,2
67000330,新興里,1102,一,1330,新興路,22.9792544,120.1963898,2,1,1,9,2
67000330,永寧里、興農里,1102,一,1330,灣裡路263巷,22.9268944,120.1833702,2,1,1,9,2
67000320,德光里,1102,一,0815,崇德三街,22.9787685,120.2215761,1,1,0,10,24
67000320,大學里,1102,一,0815,大學路1號,22.9966097,120.2168136,1,1,0,9,22
67000320,東智里,1102,一,0815,崇德三十街,22.9608846,120.2283427,1,1,0,3,10
67000320,裕聖里,1102,一,0815,裕忠路,22.9817659,120.2418951,1,1,0,9,22
67000320,忠孝里,1102,一,1330,崇明路266巷,22.977939,120.2189884,2,1,1,14,34
67000320,大德里,1102,一,1330,立德十路,22.977777,120.21398,1,1,0,12,30
67000320,小東里A,1102,一,1330,小東路,22.9992701,120.2291395,1,1,0,9,22
67000320,小東里B,1102,一,1330,東安路251巷,22.9974353,120.2258707,1,1,0,5,12
67000310,六合里A,1102,一,0815,六合路,23.0108714,120.2310341,1,1,1,11,26
67000310,六合里B,1102,一,0815,中華二路358巷,23.0090957,120.2301482,1,1,1,9,22
67000310,六合里C,1102,一,0815,新興街,23.011633,120.2297177,1,1,1,5,11
67000310,復國里,1102,一,0815,復國一路68巷,23.00342,120.2459826,1,1,1,7,15
67000310,尚頂里,1102,一,1330,南台街54巷,23.0234651,120.221794,1,1,1,8,19
67000310,鹽行里,1102,一,1330,永安路105巷,23.0434329,120.2453897,1,1,1,8,19
67000310,網寮里,1102,一,1330,永吉路,23.0180632,120.2583451,1,1,1,3,6
67000310,新樹里,1102,一,1330,富強路二段,23.0231115,120.2748838,1,1,1,10,24
67000360,西門里,1103,二,0815,國勝路35巷,23.0011432,120.1596581,1,1,0,4,8
67000360,怡平里,1103,二,0815,永華六街,22.9919181,120.176719,1,0,1,5,10
67000360,石門里A,1103,二,1330,平生路,23.0279137,120.21656,1,0,1,6,16
67000360,石門里B,1103,二,1330,安平路,23.000717,120.1644018,1,1,0,4,10
67000360,華平里,1103,二,1330,慶平路,22.9970409,120.1725757,1,1,0,3,8
67000350,梅花里,1103,二,0815,安中路一段639巷,23.0413178,120.1974947,2,1,1,17,38
67000350,溪心里,1103,二,0815,本原街二段510巷,23.0544915,120.1792408,1,1,1,14,32
67000350,海東里,1103,二,1330,同安路167巷,23.0419175,120.1902841,1,1,1,11,24
67000350,安和里A,1103,二,1330,安和路一段52巷,23.0279137,120.21656,1,1,1,12,26
67000350,安和里B,1103,二,1330,安和路一段52巷,3.1704668,6.2565432,1,1,0,5,12
67000340,興北里A,1103,二,0815,市公園北路,23.0048443,120.2097653,1,1,1,7,18
67000340,興北里B,1103,二,0815,公園北路,23.0036811,120.2121579,1,1,1,7,18
67000340,延平里,1103,二,1330,長榮路五段,23.0130567,120.2132041,1,1,1,17,40
67000340,成德里,1103,二,1330,文成二路212巷,23.0150793,120.2046741,1,1,1,6,16
67000330,白雪里,1103,二,0815,金華路ㄧ段,22.9655919,120.1896814,1,1,1,9,20
67000330,彰南里,1103,二,0815,新建路,22.9669917,120.1852755,1,1,1,8,18
67000330,喜東里,1103,二,1330,明興路393巷,22.9490213,120.1846372,1,1,1,7,16
67000330,大林里A,1103,二,1330,大林路111巷,22.9743294,120.2115884,1,1,1,4,10
67000330,大林里B,1103,二,1330,大林路111巷,22.9743294,120.2115884,1,1,1,7,16
67000320,自強里,1103,二,0815,中華東路二段,22.9837679,120.2315597,1,1,0,13,28
67000320,大福里,1103,二,0815,立德五路,22.9759495,120.215407,1,1,0,7,18
67000320,東門里,1103,二,0815,東門路一段,22.9877687,120.2151117,1,1,0,8,20
67000320,崇文里,1103,二,1330,崇德十七街,22.9689636,120.2292676,1,1,0,16,38
67000320,忠孝里,1103,二,1330,崇明路,22.9760232,120.2211731,1,1,0,6,16
67000320,和平里,1103,二,1330,自由路二段,22.972359,120.2375081,1,1,0,6,16
67000310,二王里,1103,二,0815,南工街,23.0126655,120.2393029,1,1,1,10,24
67000310,甲頂里,1103,二,0815,中正南路168巷,23.0218671,120.218217,1,1,1,6,14
67000310,王行里,1103,二,1330,王行路1060巷,23.0511858,120.2758089,1,1,1,6,14
67000310,復興里,1103,二,1330,復興路246巷,22.9992196,120.2432014,1,1,1,8,20
67000370,公正里,1104,三,0815,區衛民街,22.9928357,120.2092117,3,2,1,15,40
67000360,石門里、港仔里,1104,三,1330,安平路,22.9988754,120.1545029,1,0,1,5,10
67000350,頂安里,1104,三,0815,怡安路一段385巷,23.0410961,120.2066854,1,1,1,5,12
67000350,幸福里,1104,三,0815,府安路六段103巷,23.0198352,120.1872156,1,1,1,4,10
67000340,振興里,1104,三,0815,林森路三段,23.0066086,120.2241747,1,1,1,5,14
67000340,成德里,1104,三,1330,育德路與立賢路一段,23.0117624,120.2063153,2,1,1,15,38
67000330,明亮里,1104,三,0815,金華路ㄧ段484巷,22.9690591,120.195004,2,2,1,12,30
67000330,明興里,1104,三,0815,金華路ㄧ段200巷與永仁街30巷,22.9816175,120.1914653,2,2,1,9,20
67000330,南華里,1104,三,0815,中華南路二段400巷,22.9621337,120.1855877,5,5,1,16,38
67000330,光明里,1104,三,1330,新建路13巷,22.9736005,120.1857682,3,3,1,9,20
67000330,郡南里A,1104,三,1330,德興路,22.9652114,120.1923945,3,3,1,16,38
67000330,郡南里B,1104,三,1330,德興路,22.964659,120.1924279,3,3,1,15,36
67000320,自強里,1104,三,0815,中華東路二段,22.9819224,120.2303871,1,0,1,11,26
67000320,新東里,1104,三,0815,東門路二段,22.9822504,120.2279319,1,0,1,3,10
67000320,崇德里,1104,三,0815,崇德路,22.9757398,120.2251575,1,0,1,4,12
67000320,崇成里A,1104,三,0815,崇明路,22.9698259,120.2254664,2,1,1,15,38
67000320,崇成里B,1104,三,0815,崇明路,22.967697,120.225825,1,1,0,9,22
67000320,小東里,1104,三,1330,東平路,22.9956752,120.2291568,1,1,0,8,20
67000320,成大里A,1104,三,1330,民族路一段,22.994514,120.2136161,1,1,0,8,20
67000320,成大里B,1104,三,1330,育樂街,22.9956707,120.2149096,1,1,0,4,12
67000320,崇學里,1104,三,1330,崇明路,22.9760232,120.2211731,1,1,0,10,24
67000320,裕農里,1104,三,1330,裕豐街,22.9864102,120.2271763,1,1,0,6,16
67000320,東門里,1104,三,1330,北門路一段,22.9904848,120.2116253,1,1,0,4,12
67000320,德高里、仁和里,1104,三,1330,自由路一段,22.968469,120.2366167,1,1,0,5,14
67000310,三合里,1104,三,0815,南工街,23.0126655,120.2393029,1,1,1,12,28
67000310,二王里,1104,三,1330,南工街226巷,23.0135804,120.2389054,1,1,1,5,12
67000230,玉井里、玉田里,1104,三,1330,民權路,23.1796525,120.4854506,2,2,2,13,26
67000230,玉井里、玉田里,1104,三,1330,民權路,23.1796525,120.4854506,2,2,2,13,26
67000370,公正里,1105,四,1330,衛民街,22.9928357,120.2092117,3,2,1,18,42
67000360,西門里A,1105,四,0815,安北路196巷,23.0025548,120.1582125,1,0,1,3,4
67000360,西門里B,1105,四,0815,安北路370巷,23.000805,120.1532554,1,1,0,6,14
67000360,建平里,1105,四,1330,平通路,22.9922638,120.1814897,1,0,1,8,18
67000350,大安里A,1105,四,0815,義安街176號,23.0338931,120.195815,1,1,1,10,22
67000350,大安里B,1105,四,0815,義安街,23.0338931,120.195815,1,1,1,9,22
67000350,?田里,1105,四,1330,?田六街,23.0332223,120.147154,1,1,1,9,22
67000350,安順里,1105,四,1330,育安一街,23.0490461,120.2140195,1,1,1,8,20
67000350,溪墘里,1105,四,1330,海佃路一段284巷,23.0268043,120.1929645,1,1,1,9,22
67000340,成德里,1105,四,0815,文成一路,23.0136616,120.2078494,2,1,1,12,32
67000340,和順里,1105,四,1330,公園南路,23.0038331,120.201242,2,1,1,11,26
67000340,正風里,1105,四,1330,公園路,23.0156459,120.214004,1,1,0,9,22
67000330,竹溪里,1105,四,0815,健康路ㄧ段113巷,22.978203,120.2096402,3,2,1,21,46
67000330,府南里A,1105,四,0815,永成路三段550巷,22.9627239,120.1954887,1,1,1,4,12
67000330,荔宅里、府南里,1105,四,0815,西門路ㄧ段,22.9747694,120.1976158,1,1,1,3,10
67000330,日新里,1105,四,1330,金華路ㄧ段503巷,22.9744795,120.1901017,3,2,1,20,44
67000330,府南里B,1105,四,1330,金華路ㄧ段484巷,22.9710052,120.1933622,1,1,1,8,20
67000320,自強里,1105,四,0815,中華東路二段295巷,22.981999,120.232064,3,2,1,19,46
67000320,東智里、仁德成功里,1105,四,0815,崇德路,22.9802783,120.2182532,1,0,1,5,14
67000320,文聖里,1105,四,1330,裕信路,22.983811,120.24439,1,0,1,8,20
67000320,復興里,1105,四,1330,富農街一段,22.9828857,120.234938,1,0,1,8,20
67000320,德高里、仁和里,1105,四,1330,仁和路139巷,22.9698211,120.235365,1,0,1,7,18
67000310,五王里A,1105,四,0815,五福街,23.0130397,120.2331411,2,1,1,15,38
67000310,五王里B,1105,四,0815,中山東路68巷,23.012941,120.235971,1,1,1,7,18
67000280,許厝里,1105,四,0815,大仁街,22.9686821,120.2992015,1,1,1,7,14
67000280,許厝里,1105,四,0815,仁愛六街,22.9668637,120.2998651,1,1,1,4,8
67000280,歸仁里,1105,四,1330,信義北路96巷,22.9691884,120.2980517,1,1,1,4,8
67000370,仙草里,1106,五,1330,健康路一段,22.9816771,120.199531,1,1,0,7,18
67000360,怡平里,1106,五,0815,華平路672巷,22.9962418,120.1758139,1,0,1,3,6
67000360,建平里,1106,五,0815,建平十七街,22.9973342,120.1826605,1,1,0,3,6
67000360,億載里A,1106,五,1330,平豐路391巷,22.9935115,120.1633288,1,1,0,4,8
67000360,億載里B,1106,五,1330,光州八街,22.9927823,120.1581416,1,0,1,5,10
67000350,安東里,1106,五,0815,安和路一段478巷,23.0283531,120.2145221,1,1,1,11,26
67000350,安和里,1106,五,0815,安和路一段96巷,23.0288116,120.2154227,1,1,1,8,20
67000350,公塭里,1106,五,1330,安興街181巷,23.0663474,120.1598769,1,1,1,5,14
67000350,國安里,1106,五,1330,國安街156巷,23.0250297,120.1869174,1,1,1,9,22
67000350,新順里,1106,五,1330,安和路二段285巷,23.0423943,120.2176917,1,1,1,15,36
67000340,裕民里A,1106,五,0815,臨安路二段50巷,23.002215,120.197251,2,2,1,10,24
67000340,裕民里B,1106,五,0815,臨安路二段50巷,23.002215,120.197251,2,2,1,11,26
67000340,五福里,1106,五,1330,北華街,23.0010629,120.2040444,1,1,1,5,14
67000340,玉皇里,1106,五,1330,佑民街,22.9990941,120.2058412,1,1,1,5,14
67000330,明興里,1106,五,0815,德興路,22.9628861,120.1925393,4,3,1,19,42
67000330,明興里,1106,五,1330,德興路,22.9628861,120.1925393,4,3,1,19,42
67000320,文聖里,1106,五,0815,裕興路,22.983428,120.241752,2,1,1,19,44
67000320,崇德里,1106,五,0815,崇德路,22.9738794,120.2275775,1,1,0,6,18
67000320,中西里,1106,五,1330,林森路二段,22.9894653,120.2235883,2,1,1,8,20
67000320,泉南里,1106,五,1330,樹林街一段,22.986597,120.2133342,1,1,0,4,14
67000320,富強里,1106,五,1330,中華東路二段22巷,22.9881379,120.2332038,1,1,0,9,22
67000310,北灣里A,1106,五,0815,大灣路37巷,23.0126193,120.2727237,1,1,1,5,12
67000310,北灣里B,1106,五,0815,大灣路,23.0107595,120.2703326,1,1,1,5,12
67000310,南灣里,1106,五,1330,大灣路764巷,23.00195,120.261494,1,1,1,7,16
67000310,永康里,1106,五,1330,中山北路104巷,23.0267149,120.2600179,1,1,1,5,12
67000280,許厝里,1106,五,1330,大智街,22.966176,120.2971755,2,1,1,23,58
67000230,玉田里,1106,五,0815,民權路,23.1796525,120.4854506,1,1,1,10,18
67000230,玉田里,1106,五,1330,中正路,23.1660185,120.4894005,1,1,1,10,18
67000350,佃西里,1107,六,0815,海佃路四段,23.0635196,120.1754856,1,1,1,5,14
67000350,原佃里,1107,六,0815,本原街一段,23.0511889,120.198296,1,1,1,5,14
67000350,理想里,1107,六,0815,大安街461巷,23.0386632,120.1922347,1,1,1,9,20
67000350,海佃里,1107,六,1330,國安街56巷,23.0254315,120.1896059,1,1,1,9,22
67000350,溪北里,1107,六,1330,安和路一段,23.026447,120.215004,1,1,1,8,20
67000340,開元里,1107,六,1330,北園街87巷,23.0148563,120.2212427,1,1,1,4,14
67000330,新興里A,1107,六,0815,三官路,22.9788784,120.1938121,2,1,1,9,20
67000330,再興里,1107,六,0815,金華路二段,22.9810279,120.1916004,4,3,1,19,42
67000330,南華里,1107,六,0815,中華南路二段302巷,22.9623495,120.1871376,3,2,1,8,20
67000330,大忠里,1107,六,0815,大同路620巷,22.988316,120.2119239,2,1,1,8,18
67000330,佛壇里,1107,六,1330,灣裡路,22.921496,120.1835869,2,1,1,13,30
67000330,新興里B,1107,六,1330,夏林路,22.980427,120.1948027,3,2,1,11,30
67000330,明亮里,1107,六,1330,新都路,22.967162,120.1947184,1,1,1,7,16
67000330,大成里,1107,六,1330,新興東路,22.9784032,120.1949285,2,1,1,8,18
67000320,東門里,1107,六,0815,新樓街,22.98995,120.213489,1,0,1,7,18
67000320,崇信里,1107,六,0815,崇學路142巷,22.9802088,120.2248147,1,0,1,8,20
67000320,崇德里,1107,六,0815,崇明十四街,22.9737611,120.2256576,4,3,1,19,44
67000320,莊敬里,1107,六,0815,小東路,22.999184,120.229441,1,0,1,6,16
67000320,東智里,1107,六,0815,崇德路,22.9605907,120.2276223,2,1,1,13,32
67000320,復興里,1107,六,1330,富農街一段188巷,22.9819989,120.236628,2,1,1,11,26
67000320,裕農里,1107,六,1330,裕農路,22.987755,120.230394,2,1,1,12,32
67000320,大學里,1107,六,1330,大學路18巷,22.9944782,120.2207581,1,0,1,6,16
67000320,和平里,1107,六,1330,自由路二段,22.9741788,120.2373892,1,0,1,5,14
67000320,富裕里,1107,六,1330,裕農路288巷,22.9851783,120.2281533,3,2,1,18,42
67000290,香洋里A,1107,六,0815,香洋里大富街343巷,22.9516215,120.3276671,1,1,1,10,20
67000290,香洋里B,1107,六,0815,香洋里中央路,22.9597684,120.3316634,1,1,1,7,14
67000280,新厝里,1107,六,0815,中正南路一段85巷,22.9642262,120.2941258,1,1,1,4,8
67000280,新厝里,1107,六,0815,中正三街46巷,22.9648568,120.2952186,1,1,1,5,10
67000280,歸仁里,1107,六,1330,大通路,22.9677211,120.2956518,1,1,1,4,8
67000280,歸仁里,1107,六,1330,大通一街,22.9689887,120.2970067,1,1,1,5,10
67000150,大埕里,1107,六,0815,大埕里,23.1453614,120.144496,1,1,1,8,4
67000150,大埕里,1107,六,1330,大埕里,23.1453614,120.144496,1,1,1,8,4
67000370,建國里、福安里,1108,日,0815,友愛街117號,22.993395,120.2000596,2,1,1,23,62
67000370,建國里,1108,日,1330,中正路88號彰化銀行,22.993395,120.2000596,3,2,1,23,62
67000360,華平里,1108,日,0815,育平九街142巷140號旁空地,22.9948005,120.1740847,1,1,0,2,5
67000340,賢北里,1108,日,0815,賢北里活動中心(賢北街108號),23.006719,120.1813004,2,1,1,12,34
67000340,實踐里、永祥里,1108,日,0815,永祥公園實踐街98號對面),23.0136734,120.2170126,1,1,1,9,24
67000340,勝安里,1108,日,0815,勝安里活動中心開元路73巷21號),23.0074816,120.217734,2,2,1,7,20
67000340,國姓里,1108,日,0815,公園路407號前,23.0076926,120.2087167,1,1,1,1,6
67000340,成德里,1108,日,1330,西門路四段171巷20弄17-1號旁巷口,23.0134491,120.2036668,1,1,1,7,20
67000340,中樓里,1108,日,1330,東豐路166號,23.0034966,120.2159306,1,1,1,7,20
67000340,大港里,1108,日,1330,大興街226巷50號,23.0104452,120.1827435,2,1,1,16,42
67000320,崇誨里、新東里,1108,日,0815,衛國街114巷28號(衛國里活動中心),22.9865063,120.2249474,10,9,1,32,86
67000320,崇誨里、新東里,1108,日,0815,衛國街114巷28號(衛國里活動中心),22.989711,120.2256687,,,,↑,
67000320,大學里,1108,日,0815,大學路1號(成功大學)勝-勝六舍前面,22.9963981,120.2209801,0,0,0,3,12
67000320,和平里,1108,日,1330,仁和路95號,22.9745842,120.2354061,1,0,1,5,16
67000320,崇成里,1108,日,1330,崇德路659之14號旁邊空地,22.9712457,120.2289146,1,0,1,7,20
67000320,東明里,1108,日,1330,東寧路201巷51號旁邊空地,22.9916823,120.227472,1,0,1,8,22
67000310,六合里,1108,日,0815,中華二路340巷20號警衛室旁停車場,23.0112118,120.2303571,1,1,1,10,26
67000310,鹽行里,1108,日,0815,中正路852號旁巷口(八方雲集旁),23.040975,120.236648,1,1,1,6,18
67000310,埔園里,1108,日,0815,龍中街651巷16號門口,23.0341644,120.2584844,1,1,1,6,18
67000310,二王里A,1108,日,1330,永二街395號(二王廟),23.0177985,120.2469457,1,1,1,3,12
67000310,二王里B,1108,日,1330,忠孝路450巷18號,23.0177985,120.2469457,1,1,1,9,24
67000310,尚頂里,1108,日,1330,南台街54巷18弄2號,23.0263645,120.225308,1,1,1,6,18
67000270,仁義里,1108,日,1330,仁義三街16號前,22.9695788,120.2656955,2,1,1,14,28
67000270,二行里,1108,日,1330,清王宮前(二行一路及行大街交叉口),22.9212251,120.2209801,1,1,1,4,8
67000230,望明里,1108,日,0815,望明里108-1號,23.1035437,120.4444046,1,1,1,4,8
67000230,中正里,1108,日,0815,大成路471巷6號,23.1448237,120.464566,1,1,1,3,6
67000230,玉井里,1108,日,1330,中正路27號,23.1256423,120.4602459,1,1,1,9,18
67000180,協興里,1108,日,1330,忠孝路271號,23.0390927,120.2988617,1,1,1,3,0
67000370,公正里,1109,一,1330,中山路86號前,22.9939658,120.2101595,1,1,0,8,1
67000360,港仔里、海頭里,1109,一,0815,安平路794號旁天后宮廟埕,22.999187,120.1643428,1,0,1,4,9
67000360,華平里,1109,一,0815,健康二街419巷35弄旁空地,22.9948005,120.1740847,1,1,0,4,30
67000350,新順里,1109,一,0815,安豐六街對面公 園,23.0436829,120.2195374,1,1,1,5,14
67000350,安東里,1109,一,1330,安和路一段220巷,23.0372738,120.2180947,1,1,1,5,14
67000340,安民里,1109,一,0815,海安路三段,23.001168,120.1987774,1,1,1,4,12
67000340,永祥里,1109,一,1330, 大武街502巷1號旁草地,23.0160134,120.2202587,1,1,1,4,14
67000340,實踐里,1109,一,1330, 長榮路五段276巷18號前廣場,23.0136734,120.2170126,2,1,1,9,22
67000330,府南里,1109,一,0815,永成路三段416巷,22.968989,120.195708,3,3,1,16,4
67000330,南華里,1109,一,0815,金華路二段再興里活動中心,22.9810279,120.1916004,2,2,1,11,2
67000330,同安里A,1109,一,1330,明興路1231巷口,22.9224836,120.1892373,3,3,1,12,2
67000330,同安里B,1109,一,1330,明興路,22.9224836,120.1892373,1,1,1,6,2
67000330,喜南里,1109,一,1330,喜樹路181號喜樹聯合活動中心,22.9383204,120.1776926,2,2,1,9,2
67000320,成大里,1109,一,0815,育樂街(全家便利商店旁斜坡),23.0350411,120.269248,8,7,1,33,84
67000320,東明里,1109,一,0815,東興路(大使海鮮餐廳門口),24.8191098,121.0307241,1,0,1,6,16
67000320,龍山里,1109,一,0815,府東街(大樓前),22.9858548,120.230592,1,0,1,5,14
67000320,自強里,1109,一,0815,東門路三段(大樓前),22.980983,120.1987774,1,0,1,4,12
67000320,崇善里,1109,一,1330,崇善十街14號旁空地,22.9736282,120.2303571,2,1,1,16,38
67000320,忠孝里,1109,一,1330,中華東路三段380巷45弄(文化商城門口),22.9773869,120.218816,2,1,1,14,36
67000320,小東里,1109,一,1330,小東路254巷24號對面公園,22.9970514,120.227472,4,3,1,18,60
67000310,大橋里,1109,一,0815,大橋一街103巷62弄,23.0188826,120.2287659,2,2,,7,12
67000310,中華里,1109,一,0815,忠義街60巷(良美町),23.0003027,120.2363715,1,1,,4,10
67000310,北灣里,1109,一,0815,大同街413巷18弄,23.0159218,120.2642002,1,1,,7,18
67000310,建國里,1109,一,1330,建國里活動中心(復興路1巷3弄23號),22.9978842,120.2491093,2,2,,9,22
67000310,崑山里,1109,一,1330,崑山里活動中心(國光五街9巷11號),22.9988384,120.2541575,1,1,,5,14
67000290,關廟里,1109,一,1330,關廟里民生街121號旁(玄武殿廣場),22.9574746,120.3233704,1,1,1,8,16
67000280,許厝里,1109,一,0815,仁愛八街8號旁空地,22.9658238,120.2995826,1,1,1,5,8
67000280,許厝里,1109,一,1330,中山路一段481號旁空地,22.9658238,120.2995826,1,1,1,2,4
67000280,歸仁里,1109,一,1330,信義北路96巷7號前,22.9669072,120.3103958,1,1,1,5,8
67000180,協興里,1109,一,1330,中正路374號(第一銀行),23.0390927,120.2988617,1,1,1,8,0
67000370,西賢里,1110,二,0815,民權路四段470號西賢里活動中心,23.0039814,120.1719199,1,1,1,8,20
67000370,文賢里,1110,二,1330,西和路289號旁小康市場,23.003892,120.1932056,2,1,1,26,64
67000360,平安里,1110,二,1330,安平路,22.9991307,120.1726415,1,1,0,4,10
67000350,頂安里,1110,二,0815,北安路二段480號7-11,23.0394768,120.2043882,1,1,1,4,14
67000350,長安里,1110,二,0815,長溪路三段405巷40弄249號對面公園,23.0646352,120.1964522,1,1,1,6,18
67000350,新順里,1110,二,1330,安和路二段318巷,23.0436829,120.2195374,1,1,1,5,16
67000340,新勝里,1110,二,0815,長榮路五段213號旁空地,23.0094105,120.2213407,1,1,1,10,24
67000340,小康里,1110,二,1330,公園路1092巷,23.0152758,120.2173733,1,1,1,4,14
67000340,興北里,1110,二,1330,公園路634巷75號興北里活動中心,23.0057457,120.2116023,2,2,1,9,22
67000340,文元里,1110,二,1330,文賢二街392號前,23.0146579,120.1978952,1,1,1,7,18
67000330,日新里,1110,二,0815,利南街136號日新里活動中心,22.974026,120.1899588,1,1,1,5,2
67000330,再興里,1110,二,0815,金華路二段236號再興里活動中心,22.9801358,120.1928448,6,5,1,29,6
67000330,再興里,1110,二,1330,金華路二段236號再興里活動中心,22.9801358,120.1928448,3,2,1,13,2
67000330,光明里,1110,二,1330,利南街136號日新里活動中心,22.971944,120.1870727,4,3,1,21,4
67000320,大智里,1110,二,0815,文東街122號旁空地,22.962286,120.2332423,5,2,3,28,68
67000320,大學里,1110,二,0815,長榮路三段48號(自在軒)旁邊公園,22.9963981,120.2209801,3,1,2,9,22
67000320,文聖里,1110,二,0815,裕興街6號旁空地,22.9840282,120.2447821,1,0,1,5,14
67000320,富強里,1110,二,1330,裕農路446巷88號富強里活動中心,22.9867487,120.2317997,4,2,2,22,50
67000320,崇學里,1110,二,1330,崇德路260號旁崇學公園,22.9778231,120.2231441,1,0,1,5,14
67000320,莊敬里,1110,二,1330,莊敬路118號華斌金龍花園,22.9966645,120.232521,2,1,1,8,20
67000310,復華里,1110,二,0815,國華街102巷110號永信派出所,23.0103511,120.2440609,1,1,,7,18
67000310,龍潭里,1110,二,0815,永平街298巷底,23.0286236,120.2656955,1,1,,6,16
67000180,東榮里,1110,二,0815,中興路,23.0325916,120.3233704,1,1,1,2,0
67000360,港仔里,1111,三,0815,安平路75巷18弄靈濟殿前,22.999187,120.1643428,1,0,1,6,12
67000360,文平里,1111,三,1330,建平六街90巷11弄前中庭門口,22.9860574,120.1805789,1,0,1,6,12
67000330,光明里、開南里,1111,三,0815,新建路29巷口,22.971944,120.1870727,3,2,1,10,2
67000330,光明里,1111,三,0815,新興路533巷口,22.971944,120.1870727,2,1,1,7,2
67000330,金華里A,1111,三,0815,金華里活動中心慶南街201號),22.9796984,120.1885158,4,3,1,15,4
67000330,新興里,1111,三,0815,夏林路(第一銀行),22.9799434,120.19537,2,1,1,8,2
67000330,金華里B,1111,三,1330,金華里活動中心慶南街),22.9796984,120.1885158,2,1,1,12,4
67000330,新生里,1111,三,1330,大同路二段186巷5弄旁迴廊,22.9775543,120.2116023,3,2,1,9,2
67000330,田寮里,1111,三,1330,綠園西門路ㄧ段279巷底),22.976847,120.1957308,5,4,1,19,4
67000320,大福里,1111,三,0815,立德七路對面大福公園,22.9739636,120.2159306,3,2,1,15,38
67000320,後甲里,1111,三,0815,建東街聖達中醫診所旁,22.9927707,120.2382911,3,2,1,17,40
67000320,虎尾里,1111,三,0815,東成街太子普安宮,22.9791309,120.2361273,2,1,1,12,32
67000320,仁和里,1111,三,1330,仁和路111巷旁停車場,22.9701464,120.2357667,2,1,1,14,36
67000320,東明里,1111,三,1330,東安路上海好味道小籠湯包後空地,22.9916823,120.227472,1,0,1,7,18
67000320,新東里,1111,三,1330,衛國街114巷衛國里活動中心,22.9865063,120.2249474,5,4,1,27,66
67000310,六合里,1111,三,0815,中華路,23.0112118,120.2303571,1,1,1,4,12
67000310,尚頂里,1111,三,0815,中華路大樓管理室,23.0263645,120.225308,1,1,1,5,14
67000310,永康里,1111,三,0815,永大路二段邰欣地堡接待會館,23.0234285,120.2584844,1,1,1,2,4
67000310,建國里,1111,三,1330,復興路,22.9978842,120.2491093,1,1,1,4,10
67000310,鹽行里,1111,三,1330,正南五街327巷,23.040975,120.236648,2,2,1,5,14
67000350,東和里,1112,四,0815,長和路一段1巷200號,23.0615247,120.2368486,0,0,0,3,4
